,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,id,id_nlp_help,id_nlp
107,3684,14,5,55408,845214121.68,Beschaffung von Munition,554081405,554081405845214,fünffünfviernullachteinsviernullfünfachtvierfünfzweieinsvier  Beschaffung von Munition
108,4767,23,3,89609,835310000.0,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",896092303,896092303835310,"achtneunsechsnullneunzweidreinulldreiachtdreifünfdreieinsnull  Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz"
109,3630,14,3,43354,826707370.87,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",433541403,433541403826707,"vierdreidreifünfviereinsviernulldreiachtzweisechssiebennullsieben  Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge"
110,894,6,11,43257,798839968.14,Versorgungsbezüge,432570611,432570611798840,vierdreizweifünfsiebennullsechseinseinssiebenneunachtachtviernull  Versorgungsbezüge
111,4876,25,2,88211,787302978.68,Zuweisungen an die Länder zur Förderung städtebaulicher Maßnahmen (Städtebauförderung),882112502,882112502787303,achtachtzweieinseinszweifünfnullzweisiebenachtsiebendreinulldrei  Zuweisungen an die Länder zur Förderung städtebaulicher Maßnahmen (Städtebauförderung)
112,3703,14,6,55310,778124396.47,"Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",553101406,553101406778124,"fünffünfdreieinsnulleinsviernullsechssiebensiebenachteinszweivier  Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät"
113,3634,14,3,44653,775609167.69,Beihilfen aufgrund der Beihilfevorschriften,446531403,446531403775609,vierviersechsfünfdreieinsviernulldreisiebensiebenfünfsechsnullneun  Beihilfen aufgrund der Beihilfevorschriften
114,4855,25,1,89305,772788156.42,Zuschüsse zum Wohneigentumserwerb (Baukindergeld),893052501,893052501772788,achtneundreinullfünfzweifünfnulleinssiebensiebenzweisiebenachtacht  Zuschüsse zum Wohneigentumserwerb (Baukindergeld)
115,3691,14,5,55418,735317000.0,Beschaffung des Großraumtransportflugzeuges A400M,554181405,554181405735317,fünffünfviereinsachteinsviernullfünfsiebendreifünfdreieinssieben  Beschaffung des Großraumtransportflugzeuges A400M
116,5007,30,2,68180,733590668.6,AFBG - Zuschüsse an Teilnehmerinnen und Teilnehmer an beruflichen Aufstiegsmaßnahmen,681803002,681803002733591,sechsachteinsachtnulldreinullnullzweisiebendreidreifünfneuneins  AFBG - Zuschüsse an Teilnehmerinnen und Teilnehmer an beruflichen Aufstiegsmaßnahmen
117,3713,14,7,55349,731011276.21,Betrieb der Heeresinstandsetzungslogistik (HIL),553491407,553491407731011,fünffünfdreivierneuneinsviernullsiebensiebendreieinsnulleinseins  Betrieb der Heeresinstandsetzungslogistik (HIL)
118,4213,16,3,89101,728698924.01,Endlagerung und Standortauswahlverfahren,891011603,891011603728699,achtneuneinsnulleinseinssechsnulldreisiebenzweiachtsechsneunneun  Endlagerung und Standortauswahlverfahren
119,1855,9,1,68531,726045000.0,Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,685310901,685310901726045,sechsachtfünfdreieinsnullneunnulleinssiebenzweisechsnullvierfünf  Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb
120,1909,9,3,89641,699029469.77,Investitionen zum Schutz des Klimas und der Biodiversität im Ausland,896410903,896410903699029,achtneunsechsviereinsnullneunnulldreisechsneunneunnullzweineun  Investitionen zum Schutz des Klimas und der Biodiversität im Ausland
121,2910,12,1,74122,697132709.99,Bedarfsplanmaßnahmen (Bundesstraßen),741221201,741221201697133,siebenviereinszweizweieinszweinulleinssechsneunsiebeneinsdreidrei  Bedarfsplanmaßnahmen (Bundesstraßen)
122,3354,12,18,42801,682821388.06,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011218,428011218682821,vierzweiachtnulleinseinszweieinsachtsechsachtzweiachtzweieins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer
123,4736,23,1,18601,681004796.12,Tilgung von Darlehen der bilateralen Finanziellen Zusammenarbeit und Rückflüsse aus Treuhandbeteiligungen sowie Zinsverbilligungsvorhaben,186012301,186012301681005,einsachtsechsnulleinszweidreinulleinssechsachteinsnullnullfünf  Tilgung von Darlehen der bilateralen Finanziellen Zusammenarbeit und Rückflüsse aus Treuhandbeteiligungen sowie Zinsverbilligungsvorhaben
124,2955,12,2,12101,650000000.0,Gewinne aus Beteiligungen,121011202,121011202650000,einszweieinsnulleinseinszweinullzweisechsfünfnullnullnullnull  Gewinne aus Beteiligungen
125,1873,9,2,88201,646934617.8,"Zuweisungen für betriebliche Investitionen und wirtschaftsnahe Infrastrukturmaßnahmen im Rahmen der Gemeinschaftsaufgabe ""Verbesserung der regionalen Wirtschaftsstruktur"" (GRW)",882010902,882010902646935,"achtachtzweinulleinsnullneunnullzweisechsviersechsneundreifünf  Zuweisungen für betriebliche Investitionen und wirtschaftsnahe Infrastrukturmaßnahmen im Rahmen der Gemeinschaftsaufgabe ""Verbesserung der regionalen Wirtschaftsstruktur"" (GRW)"
126,3757,14,8,55811,632773937.24,"Große Neu-, Um- und Erweiterungsbauten",558111408,558111408632774,"fünffünfachteinseinseinsviernullachtsechsdreizweisiebensiebenvier  Große Neu-, Um- und Erweiterungsbauten"
127,4999,30,2,63250,630162971.85,BAföG - Schülerinnen und Schüler,632503002,632503002630163,sechsdreizweifünfnulldreinullnullzweisechsdreinulleinssechsdrei  BAföG - Schülerinnen und Schüler
128,3702,14,6,55307,621185771.58,Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,553071406,553071406621186,fünffünfdreinullsiebeneinsviernullsechssechszweieinseinsachtsechs  Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte
129,5216,60,2,68302,619486996.86,Corona-Unternehmenshilfen,683026002,683026002619487,sechsachtdreinullzweisechsnullnullzweisechseinsneunvierachtsieben  Corona-Unternehmenshilfen
130,5081,30,4,68560,613531000.0,FhG - Betrieb,685603004,685603004613531,sechsachtfünfsechsnulldreinullnullviersechseinsdreifünfdreieins  FhG - Betrieb
131,3685,14,5,55410,600640649.04,"Beschaffung von Feldzeug- und Quartiermeistermaterial, soweit nicht an anderer Stelle veranschlagt",554101405,554101405600641,"fünffünfviereinsnulleinsviernullfünfsechsnullnullsechsviereins  Beschaffung von Feldzeug- und Quartiermeistermaterial, soweit nicht an anderer Stelle veranschlagt"
132,3740,14,8,51702,599672076.33,Absicherung von Liegenschaften,517021408,517021408599672,fünfeinssiebennullzweieinsviernullachtfünfneunneunsechssiebenzwei  Absicherung von Liegenschaften
133,3746,14,8,63201,592318931.12,Erstattung von Verwaltungsausgaben an die Länder,632011408,632011408592319,sechsdreizweinulleinseinsviernullachtfünfneunzweidreieinsneun  Erstattung von Verwaltungsausgaben an die Länder
134,2903,12,1,52121,577042538.39,Betriebsdienst (Bundesstraßen),521211201,521211201577043,fünfzweieinszweieinseinszweinulleinsfünfsiebensiebennullvierdrei  Betriebsdienst (Bundesstraßen)
135,1933,9,10,89205,576274210.24,COVID-19-Programm: Förderung infektionsschutzgerechter raumlufttechnischer Anlagen (RLT-Anlagen),892050910,892050910576274,achtneunzweinullfünfnullneuneinsnullfünfsiebensechszweisiebenvier  COVID-19-Programm: Förderung infektionsschutzgerechter raumlufttechnischer Anlagen (RLT-Anlagen)
136,4761,23,3,68701,573173463.56,"Beiträge an die Vereinten Nationen, ihre Sonderorganisationen sowie andere internationale Einrichtungen und internationale Nichtregierungsorganisationen",687012303,687012303573173,"sechsachtsiebennulleinszweidreinulldreifünfsiebendreieinssiebendrei  Beiträge an die Vereinten Nationen, ihre Sonderorganisationen sowie andere internationale Einrichtungen und internationale Nichtregierungsorganisationen"
137,836,6,2,53271,571811185.59,Aufträge und Dienstleistungen im Bereich Informationstechnik,532710602,532710602571811,fünfdreizweisiebeneinsnullsechsnullzweifünfsiebeneinsachteinseins  Aufträge und Dienstleistungen im Bereich Informationstechnik
138,4984,30,2,68102,568802534.5,"Einmalzahlung an Studierende, Fachschülerinnen und Fachschüler sowie Berufsfachschülerinnen und Berufsfachschüler",681023002,681023002568803,"sechsachteinsnullzweidreinullnullzweifünfsechsachtachtnulldrei  Einmalzahlung an Studierende, Fachschülerinnen und Fachschüler sowie Berufsfachschülerinnen und Berufsfachschüler"
139,532,5,1,68734,566981724.31,"Krisenprävention, Stabilisierung und Friedensförderung",687340501,687340501566982,"sechsachtsiebendreiviernullfünfnulleinsfünfsechssechsneunachtzwei  Krisenprävention, Stabilisierung und Friedensförderung"
140,3620,14,3,42371,557621263.52,Nachversicherungsbeiträge für ausscheidende Berufssoldatinnen und Berufssoldaten sowie Soldatinnen und Soldaten auf Zeit,423711403,423711403557621,vierzweidreisiebeneinseinsviernulldreifünffünfsiebensechszweieins  Nachversicherungsbeiträge für ausscheidende Berufssoldatinnen und Berufssoldaten sowie Soldatinnen und Soldaten auf Zeit
141,5231,60,2,86621,548000000.0,Darlehen an den Poverty Reduction and Growth Trust (PRGT),866216002,866216002548000,achtsechssechszweieinssechsnullnullzweifünfvierachtnullnullnull  Darlehen an den Poverty Reduction and Growth Trust (PRGT)
142,3711,14,7,55319,547175936.39,Betrieb des Bekleidungswesens,553191407,553191407547176,fünffünfdreieinsneuneinsviernullsiebenfünfviersiebeneinssiebensechs  Betrieb des Bekleidungswesens
143,3616,14,3,63413,546881000.0,Zuweisungen an den Versorgungsfonds,634131403,634131403546881,sechsdreiviereinsdreieinsviernulldreifünfviersechsachtachteins  Zuweisungen an den Versorgungsfonds
144,3047,12,6,88202,545344906.13,Finanzhilfen an die Länder für Großvorhaben der Schieneninfrastruktur des öffentlichen Personennahverkehrs.,882021206,882021206545345,achtachtzweinullzweieinszweinullsechsfünfvierfünfdreivierfünf  Finanzhilfen an die Länder für Großvorhaben der Schieneninfrastruktur des öffentlichen Personennahverkehrs.
145,2651,11,6,27202,542345480.5,Einnahmen aus Zuschüssen des Europäischen Sozialfonds,272021106,272021106542345,zweisiebenzweinullzweieinseinsnullsechsfünfvierzweidreivierfünf  Einnahmen aus Zuschüssen des Europäischen Sozialfonds
146,2991,12,3,78002,538414487.24,"Ersatz-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen",780021203,780021203538414,"siebenachtnullnullzweieinszweinulldreifünfdreiachtviereinsvier  Ersatz-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen"
147,3724,14,7,55339,529133434.34,Betrieb der Fahrzeuge des Flottenmanagements,553391407,553391407529133,fünffünfdreidreineuneinsviernullsiebenfünfzweineuneinsdreidrei  Betrieb der Fahrzeuge des Flottenmanagements
148,4783,23,10,89631,513076017.79,Sonderinitiative Transformation der Agrar- und Ernährungssysteme,896312310,896312310513076,achtneunsechsdreieinszweidreieinsnullfünfeinsdreinullsiebensechs  Sonderinitiative Transformation der Agrar- und Ernährungssysteme
149,1823,9,1,68301,511934304.65,"Zentrales Innovationsprogramm Mittelstand (ZIM), Innovationsprogramm für Geschäftsmodelle und Pionierlösungen (IGP)",683010901,683010901511934,"sechsachtdreinulleinsnullneunnulleinsfünfeinseinsneundreivier  Zentrales Innovationsprogramm Mittelstand (ZIM), Innovationsprogramm für Geschäftsmodelle und Pionierlösungen (IGP)"
150,1917,9,4,89602,504062688.88,Wasserstoffstrategie Außenwirtschaft - Internationale Kooperation Wasserstoff,896020904,896020904504063,achtneunsechsnullzweinullneunnullvierfünfnullviernullsechsdrei  Wasserstoffstrategie Außenwirtschaft - Internationale Kooperation Wasserstoff
151,1882,9,3,68301,501960031.64,Energieforschung,683010903,683010903501960,sechsachtdreinulleinsnullneunnulldreifünfnulleinsneunsechsnull  Energieforschung
152,3875,15,2,11999,501271808.37,Vermischte Einnahmen,119991502,119991502501272,einseinsneunneunneuneinsfünfnullzweifünfnulleinszweisiebenzwei  Vermischte Einnahmen
153,5033,30,3,63250,500151040.81,Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL),632503003,632503003500151,sechsdreizweifünfnulldreinullnulldreifünfnullnulleinsfünfeins  Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL)
154,3689,14,5,55416,493818000.0,Beschaffung NATO-Hubschrauber 90,554161405,554161405493818,fünffünfviereinssechseinsviernullfünfvierneundreiachteinsacht  Beschaffung NATO-Hubschrauber 90
155,521,5,1,68710,492452148.39,Beitrag an die Vereinten Nationen,687100501,687100501492452,sechsachtsiebeneinsnullnullfünfnulleinsvierneunzweivierfünfzwei  Beitrag an die Vereinten Nationen
156,4208,16,3,34101,488894426.69,Einnahmen für die Endlagerung radioaktiver Abfälle,341011603,341011603488894,dreiviereinsnulleinseinssechsnulldreivierachtachtachtneunvier  Einnahmen für die Endlagerung radioaktiver Abfälle
157,2942,12,1,53224,487716160.52,Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,532241201,532241201487716,fünfdreizweizweiviereinszweinulleinsvierachtsiebensiebeneinssechs  Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren
158,5085,30,4,89470,487325153.74,HGF-Zentren - Investitionen,894703004,894703004487325,achtneunviersiebennulldreinullnullviervierachtsiebendreizweifünf  HGF-Zentren - Investitionen
159,1589,7,19,11101,478382370.22,"Gebühren, sonstige Entgelte",111010719,111010719478382,"einseinseinsnulleinsnullsiebeneinsneunviersiebenachtdreiachtzwei  Gebühren, sonstige Entgelte"
160,5290,60,67,63645,472373755.61,Erstattung an Sozialversicherungsträger für Rentenleistungen an Angehörige des aufgelösten MfS/AfNS und ihre Hinterbliebenen,636456067,636456067472374,sechsdreisechsvierfünfsechsnullsechssiebenviersiebenzweidreisiebenvier  Erstattung an Sozialversicherungsträger für Rentenleistungen an Angehörige des aufgelösten MfS/AfNS und ihre Hinterbliebenen
161,1243,6,26,54101,468737148.47,Zuschuss an das Bundesamt für Verfassungsschutz,541010626,541010626468737,fünfviereinsnulleinsnullsechszweisechsviersechsachtsiebendreisieben  Zuschuss an das Bundesamt für Verfassungsschutz
162,5186,60,1,4406,460650297.0,Solidaritätszuschlag zur Abgeltungsteuer auf Zins- und Veräußerungserträge,44066001,044066001460650,nullvierviernullsechssechsnullnulleinsviersechsnullsechsfünfnull  Solidaritätszuschlag zur Abgeltungsteuer auf Zins- und Veräußerungserträge
163,3048,12,6,89101,453044642.69,"Investitionszuschüsse für Großvorhaben des öffentlichen Personennahverkehrs an die Deutsche Bahn AG und Unternehmen, die sich überwiegend in Bundeshand befinden",891011206,891011206453045,"achtneuneinsnulleinseinszweinullsechsvierfünfdreinullvierfünf  Investitionszuschüsse für Großvorhaben des öffentlichen Personennahverkehrs an die Deutsche Bahn AG und Unternehmen, die sich überwiegend in Bundeshand befinden"
164,3672,14,4,55118,451843039.51,Entwicklung des Waffensystems Eurofighter,551181404,551181404451843,fünffünfeinseinsachteinsviernullviervierfünfeinsachtvierdrei  Entwicklung des Waffensystems Eurofighter
165,3017,12,4,89403,450709936.07,Unterstützung des flächendeckenden Breitbandausbaus,894031204,894031204450710,achtneunviernulldreieinszweinullviervierfünfnullsiebeneinsnull  Unterstützung des flächendeckenden Breitbandausbaus
166,2990,12,3,78001,442622911.44,Erhaltung der verkehrlichen Infrastruktur,780011203,780011203442623,siebenachtnullnulleinseinszweinulldreiviervierzweisechszweidrei  Erhaltung der verkehrlichen Infrastruktur
167,3682,14,5,55406,430726121.66,Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,554061405,554061405430726,fünffünfviernullsechseinsviernullfünfvierdreinullsiebenzweisechs  Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs
168,4214,16,3,89102,428600000.0,Zwischenlagerung,891021603,891021603428600,achtneuneinsnullzweieinssechsnulldreivierzweiachtsechsnullnull  Zwischenlagerung
169,3759,14,8,55813,427500466.73,"Kleine Neu-, Um- und Erweiterungsbauten",558131408,558131408427500,"fünffünfachteinsdreieinsviernullachtvierzweisiebenfünfnullnull  Kleine Neu-, Um- und Erweiterungsbauten"
170,1189,6,25,11102,424118433.53,Luftsicherheitsgebühr,111020625,111020625424118,einseinseinsnullzweinullsechszweifünfvierzweiviereinseinsacht  Luftsicherheitsgebühr
171,2582,11,1,17602,423496181.47,Rückzahlung des Darlehens durch die Bundesagentur für Arbeit,176021101,176021101423496,einssiebensechsnullzweieinseinsnulleinsvierzweidreivierneunsechs  Rückzahlung des Darlehens durch die Bundesagentur für Arbeit
172,4765,23,3,89602,422247800.0,"Beitrag zu den ""Europäischen Entwicklungsfonds"" der Europäischen Union (Abkommen von Lomé und Cotonou)",896022303,896022303422248,"achtneunsechsnullzweizweidreinulldreivierzweizweizweivieracht  Beitrag zu den ""Europäischen Entwicklungsfonds"" der Europäischen Union (Abkommen von Lomé und Cotonou)"
173,4784,23,10,89632,419986109.29,Sonderinitiative Geflüchtete und Aufnahmeländer,896322310,896322310419986,achtneunsechsdreizweizweidreieinsnullviereinsneunneunachtsechs  Sonderinitiative Geflüchtete und Aufnahmeländer
174,5002,30,2,67150,417506020.84,"BAföG - Zinszuschüsse, Tilgung und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau",671503002,671503002417506,"sechssiebeneinsfünfnulldreinullnullzweiviereinssiebenfünfnullsechs  BAföG - Zinszuschüsse, Tilgung und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau"
175,4766,23,3,89607,415000000.0,"Beitrag an den Globalen Fonds zur Bekämpfung von AIDS, Tuberkulose und Malaria (GFATM)",896072303,896072303415000,"achtneunsechsnullsiebenzweidreinulldreiviereinsfünfnullnullnull  Beitrag an den Globalen Fonds zur Bekämpfung von AIDS, Tuberkulose und Malaria (GFATM)"
176,1810,8,16,51101,413013144.07,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511010816,511010816413013,"fünfeinseinsnulleinsnullachteinssechsviereinsdreinulleinsdrei  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung"
