,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,2023 id,id_nlp_help,id_nlp,2023 Zweck,id
123,4736,23,1,18601,681004796.12,Tilgung von Darlehen der bilateralen Finanziellen Zusammenarbeit und Rückflüsse aus Treuhandbeteiligungen sowie Zinsverbilligungsvorhaben,186012301,186012301681005,einsachtsechsnulleinszweidreinulleinssechsachteinsnullnullfünf  Tilgung von Darlehen der bilateralen Finanziellen Zusammenarbeit und Rückflüsse aus Treuhandbeteiligungen sowie Zinsverbilligungsvorhaben,Tilgung von Darlehen der bilateralen Finanziellen Zusammenarbeit und Rückflüsse aus Treuhandbeteiligungen sowie Zinsverbilligungsvorhaben,186012301.0
124,2955,12,2,12101,650000000.0,Gewinne aus Beteiligungen,121011202,121011202650000,einszweieinsnulleinseinszweinullzweisechsfünfnullnullnullnull  Gewinne aus Beteiligungen,Gewinne aus Beteiligungen,121011202.0
126,3757,14,8,55811,632773937.24,"Große Neu-, Um- und Erweiterungsbauten",558111408,558111408632774,"fünffünfachteinseinseinsviernullachtsechsdreizweisiebensiebenvier  Große Neu-, Um- und Erweiterungsbauten","Große Neu-, Um- und Erweiterungsbauten",558111408.0
128,3702,14,6,55307,621185771.58,Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,553071406,553071406621186,fünffünfdreinullsiebeneinsviernullsechssechszweieinseinsachtsechs  Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,553071406.0
129,5216,60,2,68302,619486996.86,Corona-Unternehmenshilfen,683026002,683026002619487,sechsachtdreinullzweisechsnullnullzweisechseinsneunvierachtsieben  Corona-Unternehmenshilfen,Corona-Unternehmenshilfen,683026002.0
131,3685,14,5,55410,600640649.04,"Beschaffung von Feldzeug- und Quartiermeistermaterial, soweit nicht an anderer Stelle veranschlagt",554101405,554101405600641,"fünffünfviereinsnulleinsviernullfünfsechsnullnullsechsviereins  Beschaffung von Feldzeug- und Quartiermeistermaterial, soweit nicht an anderer Stelle veranschlagt","Beschaffung von Feldzeug- und Quartiermeistermaterial, soweit nicht an anderer Stelle veranschlagt",554101405.0
132,3740,14,8,51702,599672076.33,Absicherung von Liegenschaften,517021408,517021408599672,fünfeinssiebennullzweieinsviernullachtfünfneunneunsechssiebenzwei  Absicherung von Liegenschaften,Absicherung von Liegenschaften,517021408.0
133,3746,14,8,63201,592318931.12,Erstattung von Verwaltungsausgaben an die Länder,632011408,632011408592319,sechsdreizweinulleinseinsviernullachtfünfneunzweidreieinsneun  Erstattung von Verwaltungsausgaben an die Länder,Erstattung von Verwaltungsausgaben an die Länder,632011408.0
134,2903,12,1,52121,577042538.39,Betriebsdienst (Bundesstraßen),521211201,521211201577043,fünfzweieinszweieinseinszweinulleinsfünfsiebensiebennullvierdrei  Betriebsdienst (Bundesstraßen),Betriebsdienst (Bundesstraßen),521211201.0
135,1933,9,10,89205,576274210.24,COVID-19-Programm: Förderung infektionsschutzgerechter raumlufttechnischer Anlagen (RLT-Anlagen),892050910,892050910576274,achtneunzweinullfünfnullneuneinsnullfünfsiebensechszweisiebenvier  COVID-19-Programm: Förderung infektionsschutzgerechter raumlufttechnischer Anlagen (RLT-Anlagen),COVID-19-Programm: Förderung infektionsschutzgerechter raumlufttechnischer Anlagen (RLT-Anlagen),892050910.0
136,4761,23,3,68701,573173463.56,"Beiträge an die Vereinten Nationen, ihre Sonderorganisationen sowie andere internationale Einrichtungen und internationale Nichtregierungsorganisationen",687012303,687012303573173,"sechsachtsiebennulleinszweidreinulldreifünfsiebendreieinssiebendrei  Beiträge an die Vereinten Nationen, ihre Sonderorganisationen sowie andere internationale Einrichtungen und internationale Nichtregierungsorganisationen","Beiträge an die Vereinten Nationen, ihre Sonderorganisationen sowie andere internationale Einrichtungen und internationale Nichtregierungsorganisationen",687012303.0
137,836,6,2,53271,571811185.59,Aufträge und Dienstleistungen im Bereich Informationstechnik,532710602,532710602571811,fünfdreizweisiebeneinsnullsechsnullzweifünfsiebeneinsachteinseins  Aufträge und Dienstleistungen im Bereich Informationstechnik,Aufträge und Dienstleistungen im Bereich Informationstechnik,532710602.0
138,4984,30,2,68102,568802534.5,"Einmalzahlung an Studierende, Fachschülerinnen und Fachschüler sowie Berufsfachschülerinnen und Berufsfachschüler",681023002,681023002568803,"sechsachteinsnullzweidreinullnullzweifünfsechsachtachtnulldrei  Einmalzahlung an Studierende, Fachschülerinnen und Fachschüler sowie Berufsfachschülerinnen und Berufsfachschüler","Einmalzahlung an Studierende, Fachschülerinnen und Fachschüler sowie Berufsfachschülerinnen und Berufsfachschüler",681023002.0
139,532,5,1,68734,566981724.31,"Krisenprävention, Stabilisierung und Friedensförderung",687340501,687340501566982,"sechsachtsiebendreiviernullfünfnulleinsfünfsechssechsneunachtzwei  Krisenprävention, Stabilisierung und Friedensförderung","Krisenprävention, Stabilisierung und Friedensförderung",687340501.0
141,5231,60,2,86621,548000000.0,Darlehen an den Poverty Reduction and Growth Trust (PRGT),866216002,866216002548000,achtsechssechszweieinssechsnullnullzweifünfvierachtnullnullnull  Darlehen an den Poverty Reduction and Growth Trust (PRGT),Darlehen an den Poverty Reduction and Growth Trust (PRGT),866216002.0
144,3047,12,6,88202,545344906.13,Finanzhilfen an die Länder für Großvorhaben der Schieneninfrastruktur des öffentlichen Personennahverkehrs.,882021206,882021206545345,achtachtzweinullzweieinszweinullsechsfünfvierfünfdreivierfünf  Finanzhilfen an die Länder für Großvorhaben der Schieneninfrastruktur des öffentlichen Personennahverkehrs.,Finanzhilfen an die Länder für Großvorhaben der Schieneninfrastruktur des öffentlichen Personennahverkehrs.,882021206.0
145,2651,11,6,27202,542345480.5,Einnahmen aus Zuschüssen des Europäischen Sozialfonds,272021106,272021106542345,zweisiebenzweinullzweieinseinsnullsechsfünfvierzweidreivierfünf  Einnahmen aus Zuschüssen des Europäischen Sozialfonds,Einnahmen aus Zuschüssen des Europäischen Sozialfonds,272021106.0
146,2991,12,3,78002,538414487.24,"Ersatz-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen",780021203,780021203538414,"siebenachtnullnullzweieinszweinulldreifünfdreiachtviereinsvier  Ersatz-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen","Ersatz-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen",780021203.0
148,4783,23,10,89631,513076017.79,Sonderinitiative Transformation der Agrar- und Ernährungssysteme,896312310,896312310513076,achtneunsechsdreieinszweidreieinsnullfünfeinsdreinullsiebensechs  Sonderinitiative Transformation der Agrar- und Ernährungssysteme,Sonderinitiative Transformation der Agrar- und Ernährungssysteme,896312310.0
149,1823,9,1,68301,511934304.65,"Zentrales Innovationsprogramm Mittelstand (ZIM), Innovationsprogramm für Geschäftsmodelle und Pionierlösungen (IGP)",683010901,683010901511934,"sechsachtdreinulleinsnullneunnulleinsfünfeinseinsneundreivier  Zentrales Innovationsprogramm Mittelstand (ZIM), Innovationsprogramm für Geschäftsmodelle und Pionierlösungen (IGP)","Zentrales Innovationsprogramm Mittelstand (ZIM), Innovationsprogramm für Geschäftsmodelle und Pionierlösungen (IGP)",683010901.0
150,1917,9,4,89602,504062688.88,Wasserstoffstrategie Außenwirtschaft - Internationale Kooperation Wasserstoff,896020904,896020904504063,achtneunsechsnullzweinullneunnullvierfünfnullviernullsechsdrei  Wasserstoffstrategie Außenwirtschaft - Internationale Kooperation Wasserstoff,Wasserstoffstrategie Außenwirtschaft - Internationale Kooperation Wasserstoff,896020904.0
154,3689,14,5,55416,493818000.0,Beschaffung NATO-Hubschrauber 90,554161405,554161405493818,fünffünfviereinssechseinsviernullfünfvierneundreiachteinsacht  Beschaffung NATO-Hubschrauber 90,Beschaffung NATO-Hubschrauber 90,554161405.0
155,521,5,1,68710,492452148.39,Beitrag an die Vereinten Nationen,687100501,687100501492452,sechsachtsiebeneinsnullnullfünfnulleinsvierneunzweivierfünfzwei  Beitrag an die Vereinten Nationen,Beitrag an die Vereinten Nationen,687100501.0
156,4208,16,3,34101,488894426.69,Einnahmen für die Endlagerung radioaktiver Abfälle,341011603,341011603488894,dreiviereinsnulleinseinssechsnulldreivierachtachtachtneunvier  Einnahmen für die Endlagerung radioaktiver Abfälle,Einnahmen für die Endlagerung radioaktiver Abfälle,341011603.0
157,2942,12,1,53224,487716160.52,Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,532241201,532241201487716,fünfdreizweizweiviereinszweinulleinsvierachtsiebensiebeneinssechs  Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,532241201.0
159,1589,7,19,11101,478382370.22,"Gebühren, sonstige Entgelte",111010719,111010719478382,"einseinseinsnulleinsnullsiebeneinsneunviersiebenachtdreiachtzwei  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111010719.0
161,1243,6,26,54101,468737148.47,Zuschuss an das Bundesamt für Verfassungsschutz,541010626,541010626468737,fünfviereinsnulleinsnullsechszweisechsviersechsachtsiebendreisieben  Zuschuss an das Bundesamt für Verfassungsschutz,Zuschuss an das Bundesamt für Verfassungsschutz,541010626.0
163,3048,12,6,89101,453044642.69,"Investitionszuschüsse für Großvorhaben des öffentlichen Personennahverkehrs an die Deutsche Bahn AG und Unternehmen, die sich überwiegend in Bundeshand befinden",891011206,891011206453045,"achtneuneinsnulleinseinszweinullsechsvierfünfdreinullvierfünf  Investitionszuschüsse für Großvorhaben des öffentlichen Personennahverkehrs an die Deutsche Bahn AG und Unternehmen, die sich überwiegend in Bundeshand befinden","Investitionszuschüsse für Großvorhaben des öffentlichen Personennahverkehrs an die Deutsche Bahn AG und Unternehmen, die sich überwiegend in Bundeshand befinden",891011206.0
164,3672,14,4,55118,451843039.51,Entwicklung des Waffensystems Eurofighter,551181404,551181404451843,fünffünfeinseinsachteinsviernullviervierfünfeinsachtvierdrei  Entwicklung des Waffensystems Eurofighter,Entwicklung des Waffensystems Eurofighter,551181404.0
165,3017,12,4,89403,450709936.07,Unterstützung des flächendeckenden Breitbandausbaus,894031204,894031204450710,achtneunviernulldreieinszweinullviervierfünfnullsiebeneinsnull  Unterstützung des flächendeckenden Breitbandausbaus,Unterstützung des flächendeckenden Breitbandausbaus,894031204.0
166,2990,12,3,78001,442622911.44,Erhaltung der verkehrlichen Infrastruktur,780011203,780011203442623,siebenachtnullnulleinseinszweinulldreiviervierzweisechszweidrei  Erhaltung der verkehrlichen Infrastruktur,Erhaltung der verkehrlichen Infrastruktur,780011203.0
167,3682,14,5,55406,430726121.66,Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,554061405,554061405430726,fünffünfviernullsechseinsviernullfünfvierdreinullsiebenzweisechs  Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,554061405.0
168,4214,16,3,89102,428600000.0,Zwischenlagerung,891021603,891021603428600,achtneuneinsnullzweieinssechsnulldreivierzweiachtsechsnullnull  Zwischenlagerung,Zwischenlagerung,891021603.0
169,3759,14,8,55813,427500466.73,"Kleine Neu-, Um- und Erweiterungsbauten",558131408,558131408427500,"fünffünfachteinsdreieinsviernullachtvierzweisiebenfünfnullnull  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",558131408.0
171,2582,11,1,17602,423496181.47,Rückzahlung des Darlehens durch die Bundesagentur für Arbeit,176021101,176021101423496,einssiebensechsnullzweieinseinsnulleinsvierzweidreivierneunsechs  Rückzahlung des Darlehens durch die Bundesagentur für Arbeit,Rückzahlung des Darlehens durch die Bundesagentur für Arbeit,176021101.0
172,4765,23,3,89602,422247800.0,"Beitrag zu den ""Europäischen Entwicklungsfonds"" der Europäischen Union (Abkommen von Lomé und Cotonou)",896022303,896022303422248,"achtneunsechsnullzweizweidreinulldreivierzweizweizweivieracht  Beitrag zu den ""Europäischen Entwicklungsfonds"" der Europäischen Union (Abkommen von Lomé und Cotonou)","Beitrag zu den ""Europäischen Entwicklungsfonds"" der Europäischen Union (Abkommen von Lomé und Cotonou)",896022303.0
173,4784,23,10,89632,419986109.29,Sonderinitiative Geflüchtete und Aufnahmeländer,896322310,896322310419986,achtneunsechsdreizweizweidreieinsnullviereinsneunneunachtsechs  Sonderinitiative Geflüchtete und Aufnahmeländer,Sonderinitiative Geflüchtete und Aufnahmeländer,896322310.0
174,5002,30,2,67150,417506020.84,"BAföG - Zinszuschüsse, Tilgung und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau",671503002,671503002417506,"sechssiebeneinsfünfnulldreinullnullzweiviereinssiebenfünfnullsechs  BAföG - Zinszuschüsse, Tilgung und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau","BAföG - Zinszuschüsse, Tilgung und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau",671503002.0
175,4766,23,3,89607,415000000.0,"Beitrag an den Globalen Fonds zur Bekämpfung von AIDS, Tuberkulose und Malaria (GFATM)",896072303,896072303415000,"achtneunsechsnullsiebenzweidreinulldreiviereinsfünfnullnullnull  Beitrag an den Globalen Fonds zur Bekämpfung von AIDS, Tuberkulose und Malaria (GFATM)","Beitrag an den Globalen Fonds zur Bekämpfung von AIDS, Tuberkulose und Malaria (GFATM)",896072303.0
176,1810,8,16,51101,413013144.07,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511010816,511010816413013,"fünfeinseinsnulleinsnullachteinssechsviereinsdreinulleinsdrei  Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung","Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung",511010816.0
177,1781,8,15,63601,410302211.17,Erstattung von Verwaltungskosten an die Bundesagentur für Arbeit für die Durchführung des Familienleistungsausgleichs nach dem Einkommensteuergesetz,636010815,636010815410302,sechsdreisechsnulleinsnullachteinsfünfviereinsnulldreinullzwei  Erstattung von Verwaltungskosten an die Bundesagentur für Arbeit für die Durchführung des Familienleistungsausgleichs nach dem Einkommensteuergesetz,Erstattung von Verwaltungskosten an die Bundesagentur für Arbeit für die Durchführung des Familienleistungsausgleichs nach dem Einkommensteuergesetz,636010815.0
178,3686,14,5,55412,407388318.55,"Beschaffung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",554121405,554121405407388,"fünffünfviereinszweieinsviernullfünfviernullsiebendreiachtacht  Beschaffung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät","Beschaffung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",554121405.0
179,3699,14,6,55304,403146596.45,Erhaltung des Fernmeldematerials,553041406,553041406403147,fünffünfdreinullviereinsviernullsechsviernulldreieinsviersieben  Erhaltung des Fernmeldematerials,Erhaltung des Fernmeldematerials,553041406.0
180,5019,30,3,68513,399487376.06,Exzellenzstrategie zur Förderung von Spitzenforschung an Universitäten,685133003,685133003399487,sechsachtfünfeinsdreidreinullnulldreidreineunneunvierachtsieben  Exzellenzstrategie zur Förderung von Spitzenforschung an Universitäten,Exzellenzstrategie zur Förderung von Spitzenforschung an Universitäten,685133003.0
181,3683,14,5,55407,397192185.83,Beschaffung von Kampffahrzeugen,554071405,554071405397192,fünffünfviernullsiebeneinsviernullfünfdreineunsiebeneinsneunzwei  Beschaffung von Kampffahrzeugen,Beschaffung von Kampffahrzeugen,554071405.0
182,428,4,52,68591,391188426.13,"Zuschuss an die Rundfunkanstalt ""Deutsche Welle""",685910452,685910452391188,"sechsachtfünfneuneinsnullvierfünfzweidreineuneinseinsachtacht  Zuschuss an die Rundfunkanstalt ""Deutsche Welle""","Zuschuss an die Rundfunkanstalt ""Deutsche Welle""",685910452.0
184,1821,8,16,81202,382120792.43,"Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020816,812020816382121,"achteinszweinullzweinullachteinssechsdreiachtzweieinszweieins  Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik","Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik",812020816.0
185,3599,14,1,54781,376880567.48,Nicht aufteilbare sächliche Verwaltungsausgaben,547811401,547811401376881,fünfviersiebenachteinseinsviernulleinsdreisiebensechsachtachteins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547811401.0
186,3103,12,10,68252,374209583.06,Reduzierung Trassenpreise im Schienengüterverkehr,682521210,682521210374210,sechsachtzweifünfzweieinszweieinsnulldreisiebenvierzweieinsnull  Reduzierung Trassenpreise im Schienengüterverkehr,Reduzierung Trassenpreise im Schienengüterverkehr,682521210.0
188,3700,14,6,55305,366648029.59,"Erhaltung des Feldzeug- und Quartiermeistermaterials, ausgenommen Munition sowie Fahrzeug- und Kampffahrzeugmaterial",553051406,553051406366648,"fünffünfdreinullfünfeinsviernullsechsdreisechssechssechsvieracht  Erhaltung des Feldzeug- und Quartiermeistermaterials, ausgenommen Munition sowie Fahrzeug- und Kampffahrzeugmaterial","Erhaltung des Feldzeug- und Quartiermeistermaterials, ausgenommen Munition sowie Fahrzeug- und Kampffahrzeugmaterial",553051406.0
