,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,ministries,id,id_nlp_help,id_nlp,2012 id,2012 Zweckbestimmung,Ist 2012,2013 id,2013 Zweckbestimmung,Ist 2013,2014 id,2014 Zweckbestimmung,Ist 2014,2015 id,2015 Zweckbestimmung,Ist 2015,2016 id,2016 Zweckbestimmung,Ist 2016,2017 id,2017 Zweckbestimmung,Ist 2017,2018 id,2018 Zweckbestimmung,Ist 2018,2019 id,2019 Zweckbestimmung,Ist 2019,2020 id,2020 Zweckbestimmung,Ist 2020,2021 id,2021 Zweckbestimmung,Ist 2021,2022 id,2022 Zweckbestimmung,Ist 2022,Mapper
355,430,4,52,89491,22330000.0,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",Bundeskanzler und Bundeskanzleramt,45289491,Bundeskanzler und Bundeskanzleramt fünfzwei achtneunvierneuneins ,"Bundeskanzler und Bundeskanzleramt fünfzwei achtneunvierneuneins  Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",40589491,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",13715000.0,40589491,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",13715000.0,40589491,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",16715000.0,40589491,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",17715000.0,45289491,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",16715000.0,45289491,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",26815000.0,45289491,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",18715000.0,45289491,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",35150000.0,45289491,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",20520000.0,45289491,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",27500000.0,45289491,"Zuschuss für Investitionen der Rundfunkanstalt ""Deutsche Welle""",24000000.0,nlp
356,4541,17,13,67101,22205098.39,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden","Bundesministerium für Familie, Senioren, Frauen und Jugend",171367101,"Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei sechssiebeneinsnulleins ","Bundesministerium für Familie, Senioren, Frauen und Jugend einsdrei sechssiebeneinsnulleins  Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",170467141,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",20168304.79,170467101,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",20199484.58,171367101,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",20326761.61,171367101,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",20996535.6,171367101,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",15499906.17,171367101,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",15599950.57,171367101,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",18246717.65,171367101,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",21073424.66,171367101,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",20321579.38,171367101,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",20780921.83,171367101,"Kosten der Durchführung von Seminaren in den staatlichen Bildungszentren, die in Zusammenarbeit mit Vertragspartnern betrieben werden",20370593.75,nlp
357,4794,23,11,43257,22094590.16,Versorgungsbezüge,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231143257,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einseins vierdreizweifünfsieben ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einseins vierdreizweifünfsieben  Versorgungsbezüge,236743257,Versorgungsbezüge,16708233.74,236743257,Versorgungsbezüge,17223311.72,231143257,Versorgungsbezüge,17963512.89,231143257,Versorgungsbezüge,17933091.68,231143257,Versorgungsbezüge,17740189.34,231143257,Versorgungsbezüge,18001122.17,231143257,Versorgungsbezüge,18625315.76,231143257,Versorgungsbezüge,19202154.8,231143257,Versorgungsbezüge,19897301.01,231143257,Versorgungsbezüge,20243734.54,231143257,Versorgungsbezüge,21220795.19,nlp
358,4036,15,15,11101,21785624.04,"Gebühren, sonstige Entgelte",Bundesministerium für Gesundheit,151511101,Bundesministerium für Gesundheit einsfünf einseinseinsnulleins ,"Bundesministerium für Gesundheit einsfünf einseinseinsnulleins  Gebühren, sonstige Entgelte",150111101,"Gebühren, sonstige Entgelte",44973.45,150111101,"Gebühren, sonstige Entgelte",21076.26,150111101,"Gebühren, sonstige Entgelte",29182.52,150411101,"Gebühren, sonstige Entgelte",2693.0,151511101,"Gebühren, sonstige Entgelte",14588804.0,151511101,"Gebühren, sonstige Entgelte",14943806.76,151511101,"Gebühren, sonstige Entgelte",14628989.03,151511101,"Gebühren, sonstige Entgelte",15841712.76,151511101,"Gebühren, sonstige Entgelte",13901176.76,151511101,"Gebühren, sonstige Entgelte",19877304.46,151511101,"Gebühren, sonstige Entgelte",21539385.24,nlp
359,4775,23,5,68603,21734199.12,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230568603,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullfünf sechsachtsechsnulldrei ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullfünf sechsachtsechsnulldrei  Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,230268613,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,18635450.0,230268613,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,18639604.43,230568603,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,20847816.0,230568603,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,21755540.72,230568603,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,20824761.48,230568603,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,21979519.0,230568603,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,21834998.72,230568603,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,21734992.06,230568603,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,21706135.08,230568603,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,21735000.0,230568603,Vorbereitung und Ausbildung von Personal für eine Tätigkeit auf dem Gebiet der entwicklungspolitischen Zusammenarbeit,21734940.46,nlp
360,2366,10,11,54501,21734032.41,"Konferenzen, Tagungen, Messen und Ausstellungen",Bundesministerium für Ernährung und Landwirtschaft,101154501,Bundesministerium für Ernährung und Landwirtschaft einseins fünfvierfünfnulleins ,"Bundesministerium für Ernährung und Landwirtschaft einseins fünfvierfünfnulleins  Konferenzen, Tagungen, Messen und Ausstellungen",101654501,"Konferenzen, Tagungen, Messen und Ausstellungen",84003.78,101154501,"Konferenzen, Tagungen, Messen und Ausstellungen",9819948.07,101154501,"Konferenzen, Tagungen, Messen und Ausstellungen",9205823.79,101154501,"Konferenzen, Tagungen, Messen und Ausstellungen",10975461.8,101154501,"Konferenzen, Tagungen, Messen und Ausstellungen",12809421.43,101154501,"Konferenzen, Tagungen, Messen und Ausstellungen",15247799.08,101154501,"Konferenzen, Tagungen, Messen und Ausstellungen",14090256.15,101154501,"Konferenzen, Tagungen, Messen und Ausstellungen",15629996.63,101154501,"Konferenzen, Tagungen, Messen und Ausstellungen",6699876.69,101154501,"Konferenzen, Tagungen, Messen und Ausstellungen",10056144.14,101154501,"Konferenzen, Tagungen, Messen und Ausstellungen",23484306.94,nlp
361,2614,11,3,63601,21687013.71,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,Bundesministerium für Arbeit und Soziales,110363601,Bundesministerium für Arbeit und Soziales nulldrei sechsdreisechsnulleins ,Bundesministerium für Arbeit und Soziales nulldrei sechsdreisechsnulleins  Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,111063641,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,109126585.97,111063641,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,103400031.58,110363601,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,93705533.41,110363601,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,82328318.94,110363601,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,62623294.9,110363601,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,62171255.21,110363601,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,45337431.07,110363601,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,41697785.4,110363601,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,31016387.07,110363601,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,29875513.45,110363601,Erstattungen an Krankenkassen nach §§ 19 und 20 des Bundesversorgungsgesetzes und an andere öffentlich-rechtliche Leistungsträger,19535354.44,nlp
362,881,6,10,81111,21264781.23,Erwerb von Fahrzeugen,Bundesministerium des Innern und für Heimat,61081111,Bundesministerium des Innern und für Heimat einsnull achteinseinseinseins ,Bundesministerium des Innern und für Heimat einsnull achteinseinseinseins  Erwerb von Fahrzeugen,66743457,Erwerb von Fahrzeugen,3186139.59,66743457,Erwerb von Fahrzeugen,4258812.76,61081111,Erwerb von Fahrzeugen,14318821.14,61081111,Erwerb von Fahrzeugen,14390366.77,61081111,Erwerb von Fahrzeugen,19649100.73,61081111,Erwerb von Fahrzeugen,21178155.98,61081111,Erwerb von Fahrzeugen,31080849.01,61081111,Erwerb von Fahrzeugen,27900518.07,61081111,Erwerb von Fahrzeugen,30818865.87,61081111,Erwerb von Fahrzeugen,30257939.47,61081111,Erwerb von Fahrzeugen,13828015.98,nlp
363,3731,14,8,12401,21252263.32,"Einnahmen aus Vermietung, Verpachtung und Nutzung",Bundesministerium der Verteidigung,140812401,Bundesministerium der Verteidigung nullacht einszweiviernulleins ,"Bundesministerium der Verteidigung nullacht einszweiviernulleins  Einnahmen aus Vermietung, Verpachtung und Nutzung",141212401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",25448508.46,141212401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",19509851.05,141212401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",23905598.95,141212401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",22982012.86,140812401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",22717702.5,140812401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",22199394.75,140812401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",20674526.17,140812401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",21585947.46,140812401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",19731883.43,140812401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",20062815.37,140812401,"Einnahmen aus Vermietung, Verpachtung und Nutzung",23102670.05,nlp
364,778,6,1,68422,21215000.0,Projektförderung für Sporteinrichtungen,Bundesministerium des Innern und für Heimat,60168422,Bundesministerium des Innern und für Heimat nulleins sechsachtvierzweizwei ,Bundesministerium des Innern und für Heimat nulleins sechsachtvierzweizwei  Projektförderung für Sporteinrichtungen,60268412,Projektförderung für Sporteinrichtungen,12096000.0,60268412,Projektförderung für Sporteinrichtungen,12096000.0,60168422,Projektförderung für Sporteinrichtungen,13348000.0,60168422,Projektförderung für Sporteinrichtungen,15600000.0,60168422,Projektförderung für Sporteinrichtungen,15600000.0,60168422,Projektförderung für Sporteinrichtungen,15600000.0,60168422,Projektförderung für Sporteinrichtungen,19190000.0,60168422,Projektförderung für Sporteinrichtungen,16300000.0,60168422,Projektförderung für Sporteinrichtungen,16980000.0,60168422,Projektförderung für Sporteinrichtungen,16580000.0,60168422,Projektförderung für Sporteinrichtungen,19820000.0,nlp
365,1952,9,11,44101,21083519.9,Beihilfen aufgrund der Beihilfevorschriften,Bundesministerium für Wirtschaft und Klimaschutz,91144101,Bundesministerium für Wirtschaft und Klimaschutz einseins vierviereinsnulleins ,Bundesministerium für Wirtschaft und Klimaschutz einseins vierviereinsnulleins  Beihilfen aufgrund der Beihilfevorschriften,96744657,Beihilfen aufgrund der Beihilfevorschriften,20076650.43,91144101,Beihilfen aufgrund der Beihilfevorschriften,12736223.64,91144101,Beihilfen aufgrund der Beihilfevorschriften,13327296.29,91144101,Beihilfen aufgrund der Beihilfevorschriften,13406707.23,91144101,Beihilfen aufgrund der Beihilfevorschriften,14672849.63,91144101,Beihilfen aufgrund der Beihilfevorschriften,14345795.76,91144101,Beihilfen aufgrund der Beihilfevorschriften,15211252.4,91144101,Beihilfen aufgrund der Beihilfevorschriften,15697740.4,91144101,Beihilfen aufgrund der Beihilfevorschriften,15249007.45,91144101,Beihilfen aufgrund der Beihilfevorschriften,18263101.47,91144101,Beihilfen aufgrund der Beihilfevorschriften,20116259.88,nlp
366,1208,6,25,81223,21026933.92,Erwerb von Kontrollgerät für Luftsicherheit,Bundesministerium des Innern und für Heimat,62581223,Bundesministerium des Innern und für Heimat zweifünf achteinszweizweidrei ,Bundesministerium des Innern und für Heimat zweifünf achteinszweizweidrei  Erwerb von Kontrollgerät für Luftsicherheit,62581203,Erwerb von Kontrollgerät für Luftsicherheit,22372630.28,62581203,Erwerb von Kontrollgerät für Luftsicherheit,26336953.11,62581203,Erwerb von Kontrollgerät für Luftsicherheit,14370253.54,62581203,Erwerb von Kontrollgerät für Luftsicherheit,31872864.22,62581223,Erwerb von Kontrollgerät für Luftsicherheit,31998945.4,62581223,Erwerb von Kontrollgerät für Luftsicherheit,37683804.43,62581223,Erwerb von Kontrollgerät für Luftsicherheit,34976415.84,62581223,Erwerb von Kontrollgerät für Luftsicherheit,65334221.9,62581223,Erwerb von Kontrollgerät für Luftsicherheit,57950924.61,62581223,Erwerb von Kontrollgerät für Luftsicherheit,30773680.1,62581223,Erwerb von Kontrollgerät für Luftsicherheit,16009582.64,nlp
367,432,4,52,42201,20981193.29,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bundeskanzler und Bundeskanzleramt,45242201,Bundeskanzler und Bundeskanzleramt fünfzwei vierzweizweinulleins ,Bundeskanzler und Bundeskanzleramt fünfzwei vierzweizweinulleins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,40542201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,7695456.95,40742201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,305262.53,40742201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,301060.36,40742201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,313890.0,45342201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,11390369.38,45342201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,11496173.56,45242201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,12007737.46,45242201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,13428784.99,45242201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,15611640.01,45242201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,17654129.1,45242201,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,19292400.16,nlp
368,4341,16,14,42801,20876084.32,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",161442801,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier vierzweiachtnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz einsvier vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer",160742831,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,6621056.24,160742831,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,7726358.81,161442801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,8495166.68,161442801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,8876003.08,161442801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,9376692.96,161442801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,9654617.92,161442801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,10244992.44,161442801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,11614642.43,161442801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,12638928.68,161442801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,15305375.69,161442801,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,17430358.57,nlp
