,index,Epl.,Kap.,Tit.,Ist 2017,Zweckbestimmung,ministries,2017 id,id_nlp_help,id_nlp,2017 Zweckbestimmung,id
104,1725,9,1,68301,547337390.11,"Innovationsförderung, Zentrales Innovationsprogramm Mittelstand (ZIM)",Bundesministerium für Wirtschaft und Klimaschutz,090168301,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreinulleins ,"Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreinulleins  Innovationsförderung, Zentrales Innovationsprogramm Mittelstand (ZIM)","Zentrales Innovationsprogramm Mittelstand (ZIM), Innovationsprogramm für Geschäftsmodelle und Pionierlösungen (IGP)",090168301
105,4015,16,6,88211,533437578.07,Zuweisungen an die Länder zur Förderung städtebaulicher Maßnahmen (Städtebauförderung),"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160688211,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs achtachtzweieinseins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs achtachtzweieinseins  Zuweisungen an die Länder zur Förderung städtebaulicher Maßnahmen (Städtebauförderung)",,
106,2955,12,10,74171,525310498.67,Investitionen in die Bundesfernstraßen (Bundesautobahnen und Bundesstraßen),Bundesministerium für Digitales und Verkehr,121074171,Bundesministerium für Digitales und Verkehr einsnull siebenviereinssiebeneins ,Bundesministerium für Digitales und Verkehr einsnull siebenviereinssiebeneins  Investitionen in die Bundesfernstraßen (Bundesautobahnen und Bundesstraßen),Bedarfsplanmaßnahmen gemäß Anlage 5 Investitionsgesetz Kohleregionen - InvKG (Bundesstraßen),121074111
107,3563,14,8,55811,510488047.16,"Große Neu-, Um- und Erweiterungsbauten",Bundesministerium der Verteidigung,140855811,Bundesministerium der Verteidigung nullacht fünffünfachteinseins ,"Bundesministerium der Verteidigung nullacht fünffünfachteinseins  Große Neu-, Um- und Erweiterungsbauten","Große Neu-, Um- und Erweiterungsbauten",140855811
108,500,5,1,68710,510436575.17,Beitrag an die Vereinten Nationen,Auswärtiges Amt,050168710,Auswärtiges Amt nulleins sechsachtsiebeneinsnull ,Auswärtiges Amt nulleins sechsachtsiebeneinsnull  Beitrag an die Vereinten Nationen,Beitrag an die Vereinten Nationen,050168710
109,3492,14,5,55408,502212020.71,Beschaffung von Munition,Bundesministerium der Verteidigung,140555408,Bundesministerium der Verteidigung nullfünf fünffünfviernullacht ,Bundesministerium der Verteidigung nullfünf fünffünfviernullacht  Beschaffung von Munition,Beschaffung von Munition,140555408
110,4542,23,1,68706,499988359.15,"Krisenbewältigung und Wiederaufbau, Infrastruktur",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230168706,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleins sechsachtsiebennullsechs ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleins sechsachtsiebennullsechs  Krisenbewältigung und Wiederaufbau, Infrastruktur","Krisenbewältigung und Wiederaufbau, Infrastruktur",230168706
113,3472,14,4,55101,477588911.95,Wehrtechnische Forschung und Technologie,Bundesministerium der Verteidigung,140455101,Bundesministerium der Verteidigung nullvier fünffünfeinsnulleins ,Bundesministerium der Verteidigung nullvier fünffünfeinsnulleins  Wehrtechnische Forschung und Technologie,Wehrtechnische Forschung und Technologie,140455101
115,1781,9,3,66122,468970954.42,"Förderung von Maßnahmen zur energetischen Gebäudesanierung ""CO2-Gebäudesanierungsprogramm"" der KfW- Bankengruppe - Abwicklung",Bundesministerium für Wirtschaft und Klimaschutz,090366122,Bundesministerium für Wirtschaft und Klimaschutz nulldrei sechssechseinszweizwei ,"Bundesministerium für Wirtschaft und Klimaschutz nulldrei sechssechseinszweizwei  Förderung von Maßnahmen zur energetischen Gebäudesanierung ""CO2-Gebäudesanierungsprogramm"" der KfW- Bankengruppe - Abwicklung",,
116,509,5,1,68734,465445213.89,"Unterstützung von internationalen Maßnahmen auf den Gebieten Krisenprävention, Friedenserhaltung und Konfliktbewältigung durch das Auswärtige Amt",Auswärtiges Amt,050168734,Auswärtiges Amt nulleins sechsachtsiebendreivier ,"Auswärtiges Amt nulleins sechsachtsiebendreivier  Unterstützung von internationalen Maßnahmen auf den Gebieten Krisenprävention, Friedenserhaltung und Konfliktbewältigung durch das Auswärtige Amt",,
117,3552,14,8,63201,462498952.21,Erstattung von Verwaltungsausgaben an die Länder,Bundesministerium der Verteidigung,140863201,Bundesministerium der Verteidigung nullacht sechsdreizweinulleins ,Bundesministerium der Verteidigung nullacht sechsdreizweinulleins  Erstattung von Verwaltungsausgaben an die Länder,Erstattung von Verwaltungsausgaben an die Länder,140863201
118,1132,6,25,67121,460714784.1,Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,Bundesministerium des Innern und für Heimat,062567121,Bundesministerium des Innern und für Heimat zweifünf sechssiebeneinszweieins ,Bundesministerium des Innern und für Heimat zweifünf sechssiebeneinszweieins  Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,062567121
119,2753,12,1,52121,458287072.02,Betriebsdienst (Bundesstraßen),Bundesministerium für Digitales und Verkehr,120152121,Bundesministerium für Digitales und Verkehr nulleins fünfzweieinszweieins ,Bundesministerium für Digitales und Verkehr nulleins fünfzweieinszweieins  Betriebsdienst (Bundesstraßen),Betriebsdienst (Bundesstraßen),120152121
120,2461,11,3,68111,454750499.65,Versorgungsbezüge für Berechtigte nach dem BVG,Bundesministerium für Arbeit und Soziales,110368111,Bundesministerium für Arbeit und Soziales nulldrei sechsachteinseinseins ,Bundesministerium für Arbeit und Soziales nulldrei sechsachteinseinseins  Versorgungsbezüge für Berechtigte nach dem BVG,Versorgungsbezüge für Berechtigte nach dem BVG,110368111
122,3412,14,1,54781,447087809.35,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium der Verteidigung,140154781,Bundesministerium der Verteidigung nulleins fünfviersiebenachteins ,Bundesministerium der Verteidigung nulleins fünfviersiebenachteins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,140154781
124,4640,30,2,67150,414832000.0,"BAföG - Zinszuschüsse, Tilgung und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau",Bundesministerium für Bildung und Forschung,300267150,Bundesministerium für Bildung und Forschung nullzwei sechssiebeneinsfünfnull ,"Bundesministerium für Bildung und Forschung nullzwei sechssiebeneinsfünfnull  BAföG - Zinszuschüsse, Tilgung und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau","BAföG - Zinszuschüsse, Tilgung und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau",300267150
125,4281,17,1,63207,405963611.58,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170163207,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsdreizweinullsieben ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsdreizweinullsieben  Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes",Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,170163207
127,4807,60,2,12104,398759894.55,Anteil des Bundes am Reingewinn der Deutschen Bundesbank,Allgemeine Finanzverwaltung,600212104,Allgemeine Finanzverwaltung nullzwei einszweieinsnullvier ,Allgemeine Finanzverwaltung nullzwei einszweieinsnullvier  Anteil des Bundes am Reingewinn der Deutschen Bundesbank,,
128,4289,17,1,68113,396788541.45,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170168113,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsachteinseinsdrei ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsachteinseinsdrei  Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz",Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,170168113
129,4580,23,10,89632,394912431.03,"Sonderinitiative Fluchtursachen bekämpfen, Flüchtlinge reintegrieren",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231089632,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einsnull achtneunsechsdreizwei ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einsnull achtneunsechsdreizwei  Sonderinitiative Fluchtursachen bekämpfen, Flüchtlinge reintegrieren",,
132,827,6,11,43256,389842389.26,Versorgungsbezüge,Bundesministerium des Innern und für Heimat,061143256,Bundesministerium des Innern und für Heimat einseins vierdreizweifünfsechs ,Bundesministerium des Innern und für Heimat einseins vierdreizweifünfsechs  Versorgungsbezüge,Versorgungsbezüge,061143257
133,1497,7,19,11101,389841791.29,"Gebühren, sonstige Entgelte",Bundesministerium der Justiz,071911101,Bundesministerium der Justiz einsneun einseinseinsnulleins ,"Bundesministerium der Justiz einsneun einseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",071911101
135,3509,14,6,55310,377246845.65,"Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",Bundesministerium der Verteidigung,140655310,Bundesministerium der Verteidigung nullsechs fünffünfdreieinsnull ,"Bundesministerium der Verteidigung nullsechs fünffünfdreieinsnull  Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät","Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",140655310
136,2847,12,3,78002,375333190.07,"Ersatz-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen",Bundesministerium für Digitales und Verkehr,120378002,Bundesministerium für Digitales und Verkehr nulldrei siebenachtnullnullzwei ,"Bundesministerium für Digitales und Verkehr nulldrei siebenachtnullnullzwei  Ersatz-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen","Ersatz-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen",120378002
137,3546,14,8,51702,371534773.07,Absicherung von Liegenschaften,Bundesministerium der Verteidigung,140851702,Bundesministerium der Verteidigung nullacht fünfeinssiebennullzwei ,Bundesministerium der Verteidigung nullacht fünfeinssiebennullzwei  Absicherung von Liegenschaften,Absicherung von Liegenschaften,140851702
139,2760,12,1,74122,364362299.54,Bedarfsplanmaßnahmen (Bundesstraßen),Bundesministerium für Digitales und Verkehr,120174122,Bundesministerium für Digitales und Verkehr nulleins siebenviereinszweizwei ,Bundesministerium für Digitales und Verkehr nulleins siebenviereinszweizwei  Bedarfsplanmaßnahmen (Bundesstraßen),Bedarfsplanmaßnahmen (Bundesstraßen),120174122
140,1748,9,1,68531,358640000.0,Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,Bundesministerium für Wirtschaft und Klimaschutz,090168531,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtfünfdreieins ,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtfünfdreieins  Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,090168531
142,3958,16,2,89605,356053632.09,Investitionen zum Schutz des Klimas und der Biodiversität im Ausland,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160289605,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei achtneunsechsnullfünf ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei achtneunsechsnullfünf  Investitionen zum Schutz des Klimas und der Biodiversität im Ausland",,
144,2859,12,4,11102,336481666.67,"Erlöse aus der Vergabe der 700 MHz-Frequenzen (""Digitale Dividende II"")",Bundesministerium für Digitales und Verkehr,120411102,Bundesministerium für Digitales und Verkehr nullvier einseinseinsnullzwei ,"Bundesministerium für Digitales und Verkehr nullvier einseinseinsnullzwei  Erlöse aus der Vergabe der 700 MHz-Frequenzen (""Digitale Dividende II"")",,
146,3109,12,16,63405,332910000.0,Zuschuss für die Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS) für Rentenleistungen (Renten-Zusatzversicherung) an ehemalige Mitarbeiter/innen der ehem. Deutschen Bundesbahn,Bundesministerium für Digitales und Verkehr,121663405,Bundesministerium für Digitales und Verkehr einssechs sechsdreiviernullfünf ,Bundesministerium für Digitales und Verkehr einssechs sechsdreiviernullfünf  Zuschuss für die Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS) für Rentenleistungen (Renten-Zusatzversicherung) an ehemalige Mitarbeiter/innen der ehem. Deutschen Bundesbahn,Zuschuss für die Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS) für Rentenleistungen (Renten-Zusatzversicherung) an ehemalige Mitarbeiter/innen der ehem. Deutschen Bundesbahn,121663405
147,4655,30,3,68513,330978205.34,Exzellenzinitiative Spitzenförderung von Hochschulen,Bundesministerium für Bildung und Forschung,300368513,Bundesministerium für Bildung und Forschung nulldrei sechsachtfünfeinsdrei ,Bundesministerium für Bildung und Forschung nulldrei sechsachtfünfeinsdrei  Exzellenzinitiative Spitzenförderung von Hochschulen,,
149,650,5,12,42221,321339985.41,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Auswärtiges Amt,051242221,Auswärtiges Amt einszwei vierzweizweizweieins ,Auswärtiges Amt einszwei vierzweizweizweieins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,051242221
150,3989,16,6,17212,307397543.54,Tilgungsbeträge von Ländern,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160617212,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs einssiebenzweieinszwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs einssiebenzweieinszwei  Tilgungsbeträge von Ländern",,
151,1167,6,26,54101,306918024.29,Zuschuss an das Bundesamt für Verfassungsschutz,Bundesministerium des Innern und für Heimat,062654101,Bundesministerium des Innern und für Heimat zweisechs fünfviereinsnulleins ,Bundesministerium des Innern und für Heimat zweisechs fünfviereinsnulleins  Zuschuss an das Bundesamt für Verfassungsschutz,Zuschuss an das Bundesamt für Verfassungsschutz,062654101
152,3565,14,8,55813,304894412.78,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium der Verteidigung,140855813,Bundesministerium der Verteidigung nullacht fünffünfachteinsdrei ,"Bundesministerium der Verteidigung nullacht fünffünfachteinsdrei  Kleine Neu-, Um- und Erweiterungsbauten","Kleine Neu-, Um- und Erweiterungsbauten",140855813
153,3498,14,5,55417,300720576.04,Beschaffung des Waffensystems Eurofighter,Bundesministerium der Verteidigung,140555417,Bundesministerium der Verteidigung nullfünf fünffünfviereinssieben ,Bundesministerium der Verteidigung nullfünf fünffünfviereinssieben  Beschaffung des Waffensystems Eurofighter,Beschaffung des Waffensystems Eurofighter,140555417
154,395,4,52,68591,298779000.0,"Zuschuss an die Rundfunkanstalt ""Deutsche Welle""",Bundeskanzler und Bundeskanzleramt,045268591,Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtfünfneuneins ,"Bundeskanzler und Bundeskanzleramt fünfzwei sechsachtfünfneuneins  Zuschuss an die Rundfunkanstalt ""Deutsche Welle""","Zuschuss an die Rundfunkanstalt ""Deutsche Welle""",045268591
158,3508,14,6,55307,283147461.64,Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,Bundesministerium der Verteidigung,140655307,Bundesministerium der Verteidigung nullsechs fünffünfdreinullsieben ,Bundesministerium der Verteidigung nullsechs fünffünfdreinullsieben  Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,140655307
159,2899,12,10,27202,277705193.52,Einnahmen aus Zuschüssen der Europäischen Union für transeuropäische Netze für Verkehr,Bundesministerium für Digitales und Verkehr,121027202,Bundesministerium für Digitales und Verkehr einsnull zweisiebenzweinullzwei ,Bundesministerium für Digitales und Verkehr einsnull zweisiebenzweinullzwei  Einnahmen aus Zuschüssen der Europäischen Union für transeuropäische Netze für Verkehr,Einnahmen aus Zuschüssen der Europäischen Union für transeuropäische Netze für Verkehr,121027202
162,1747,9,1,68332,272958406.47,Nationales Programm für Weltraum und Innovation - Forschungs- und Entwicklungsvorhaben,Bundesministerium für Wirtschaft und Klimaschutz,090168332,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreidreizwei ,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreidreizwei  Nationales Programm für Weltraum und Innovation - Forschungs- und Entwicklungsvorhaben,Nationales Programm für Weltraum und Innovation - Forschungs- und Entwicklungsvorhaben,090168332
