,index,Epl.,Kap.,Tit.,Ist 2021,Zweckbestimmung,ministries,2021 id,id_nlp_help,id_nlp,2021 Zweckbestimmung,id
102,4776,23,3,89602,771043340.0,"Beitrag zu den ""Europäischen Entwicklungsfonds"" der Europäischen Union (Abkommen von Lomé und Cotonou)",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230389602,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulldrei achtneunsechsnullzwei ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulldrei achtneunsechsnullzwei  Beitrag zu den ""Europäischen Entwicklungsfonds"" der Europäischen Union (Abkommen von Lomé und Cotonou)","Beitrag zu den ""Europäischen Entwicklungsfonds"" der Europäischen Union (Abkommen von Lomé und Cotonou)",230389602
103,3085,12,4,89403,763397169.66,Unterstützung des flächendeckenden Breitbandausbaus,Bundesministerium für Digitales und Verkehr,120489403,Bundesministerium für Digitales und Verkehr nullvier achtneunviernulldrei ,Bundesministerium für Digitales und Verkehr nullvier achtneunviernulldrei  Unterstützung des flächendeckenden Breitbandausbaus,Unterstützung des flächendeckenden Breitbandausbaus,120489403
104,3960,15,3,68406,749935162.94,Nationale Reserve Gesundheitsschutz,Bundesministerium für Gesundheit,150368406,Bundesministerium für Gesundheit nulldrei sechsachtviernullsechs ,Bundesministerium für Gesundheit nulldrei sechsachtviernullsechs  Nationale Reserve Gesundheitsschutz,Nationales Gesundheitsportal,150368601
105,4778,23,3,89609,741167000.0,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230389609,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulldrei achtneunsechsnullneun ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulldrei achtneunsechsnullneun  Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz","Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",230389609
106,5001,32,5,57508,735712187.72,Zinsen gem. § 4 des Schlusszahlungsfinanzierungsgesetzes (SchlussFinG),Bundesschuld,320557508,Bundesschuld nullfünf fünfsiebenfünfnullacht ,Bundesschuld nullfünf fünfsiebenfünfnullacht  Zinsen gem. § 4 des Schlusszahlungsfinanzierungsgesetzes (SchlussFinG),Zinsen gem. § 4 des Schlusszahlungsfinanzierungsgesetzes (SchlussFinG),320557508
107,878,6,4,63201,702895113.02,Wohngeld nach dem Wohngeldgesetz,Bundesministerium des Innern und für Heimat,060463201,Bundesministerium des Innern und für Heimat nullvier sechsdreizweinulleins ,Bundesministerium des Innern und für Heimat nullvier sechsdreizweinulleins  Wohngeld nach dem Wohngeldgesetz,Allgemeine Hilfen,060368432
108,1955,9,1,68531,694661000.0,Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,Bundesministerium für Wirtschaft und Klimaschutz,090168531,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtfünfdreieins ,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtfünfdreieins  Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,090168531
109,3750,14,5,55408,688402662.39,Beschaffung von Munition,Bundesministerium der Verteidigung,140555408,Bundesministerium der Verteidigung nullfünf fünffünfviernullacht ,Bundesministerium der Verteidigung nullfünf fünffünfviernullacht  Beschaffung von Munition,Beschaffung von Munition,140555408
110,3824,14,8,55811,686048866.97,"Große Neu-, Um- und Erweiterungsbauten",Bundesministerium der Verteidigung,140855811,Bundesministerium der Verteidigung nullacht fünffünfachteinseins ,"Bundesministerium der Verteidigung nullacht fünffünfachteinseins  Große Neu-, Um- und Erweiterungsbauten","Große Neu-, Um- und Erweiterungsbauten",140855811
111,956,6,11,43257,679228851.25,Versorgungsbezüge,Bundesministerium des Innern und für Heimat,061143257,Bundesministerium des Innern und für Heimat einseins vierdreizweifünfsieben ,Bundesministerium des Innern und für Heimat einseins vierdreizweifünfsieben  Versorgungsbezüge,Versorgungsbezüge,061143257
112,902,6,4,88211,662257686.21,Zuweisungen an die Länder zur Förderung städtebaulicher Maßnahmen (Städtebauförderung),Bundesministerium des Innern und für Heimat,060488211,Bundesministerium des Innern und für Heimat nullvier achtachtzweieinseins ,Bundesministerium des Innern und für Heimat nullvier achtachtzweieinseins  Zuweisungen an die Länder zur Förderung städtebaulicher Maßnahmen (Städtebauförderung),,
113,899,6,4,89305,656003414.06,Zuschüsse zum Wohneigentumserwerb (Baukindergeld),Bundesministerium des Innern und für Heimat,060489305,Bundesministerium des Innern und für Heimat nullvier achtneundreinullfünf ,Bundesministerium des Innern und für Heimat nullvier achtneundreinullfünf  Zuschüsse zum Wohneigentumserwerb (Baukindergeld),,
114,3059,12,3,78002,655656634.56,"Ersatz-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen",Bundesministerium für Digitales und Verkehr,120378002,Bundesministerium für Digitales und Verkehr nulldrei siebenachtnullnullzwei ,"Bundesministerium für Digitales und Verkehr nulldrei siebenachtnullnullzwei  Ersatz-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen","Ersatz-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen",120378002
115,3695,14,3,43354,652990954.68,"Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",Bundesministerium der Verteidigung,140343354,Bundesministerium der Verteidigung nulldrei vierdreidreifünfvier ,"Bundesministerium der Verteidigung nulldrei vierdreidreifünfvier  Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge","Übergangsbeihilfen, Übergangsgebührnisse und Ausgleichsbezüge",140343354
116,3807,14,8,51701,652314776.94,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium der Verteidigung,140851701,Bundesministerium der Verteidigung nullacht fünfeinssiebennulleins ,"Bundesministerium der Verteidigung nullacht fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",140851701
117,3430,12,18,42801,646400930.58,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Digitales und Verkehr,121842801,Bundesministerium für Digitales und Verkehr einsacht vierzweiachtnulleins ,Bundesministerium für Digitales und Verkehr einsacht vierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,121842801
118,3749,14,5,55407,644072186.53,Beschaffung von Kampffahrzeugen,Bundesministerium der Verteidigung,140555407,Bundesministerium der Verteidigung nullfünf fünffünfviernullsieben ,Bundesministerium der Verteidigung nullfünf fünffünfviernullsieben  Beschaffung von Kampffahrzeugen,Beschaffung von Kampffahrzeugen,140555407
120,3699,14,3,44653,635057678.56,Beihilfen aufgrund der Beihilfevorschriften,Bundesministerium der Verteidigung,140344653,Bundesministerium der Verteidigung nulldrei vierviersechsfünfdrei ,Bundesministerium der Verteidigung nulldrei vierviersechsfünfdrei  Beihilfen aufgrund der Beihilfevorschriften,Beihilfen aufgrund der Beihilfevorschriften,140344653
121,3770,14,6,55307,632711278.41,Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,Bundesministerium der Verteidigung,140655307,Bundesministerium der Verteidigung nullsechs fünffünfdreinullsieben ,Bundesministerium der Verteidigung nullsechs fünffünfdreinullsieben  Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,140655307
122,4259,16,3,34101,631628278.57,Einnahmen für die Zwischenlagerung und Endlagerung radioaktiver Abfälle,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160334101,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldrei dreiviereinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldrei dreiviereinsnulleins  Einnahmen für die Zwischenlagerung und Endlagerung radioaktiver Abfälle",Einnahmen für die Endlagerung radioaktiver Abfälle,160334101
126,4864,30,2,68180,602857837.24,AFBG - Zuschüsse an Teilnehmerinnen und Teilnehmer an beruflichen Aufstiegsmaßnahmen,Bundesministerium für Bildung und Forschung,300268180,Bundesministerium für Bildung und Forschung nullzwei sechsachteinsachtnull ,Bundesministerium für Bildung und Forschung nullzwei sechsachteinsachtnull  AFBG - Zuschüsse an Teilnehmerinnen und Teilnehmer an beruflichen Aufstiegsmaßnahmen,AFBG - Zuschüsse an Teilnehmerinnen und Teilnehmer an beruflichen Aufstiegsmaßnahmen,300268180
127,3814,14,8,63201,575882709.28,Erstattung von Verwaltungsausgaben an die Länder,Bundesministerium der Verteidigung,140863201,Bundesministerium der Verteidigung nullacht sechsdreizweinulleins ,Bundesministerium der Verteidigung nullacht sechsdreizweinulleins  Erstattung von Verwaltungsausgaben an die Länder,Erstattung von Verwaltungsausgaben an die Länder,140863201
128,4254,16,2,89605,572633033.94,Investitionen zum Schutz des Klimas und der Biodiversität im Ausland,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160289605,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei achtneunsechsnullfünf ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei achtneunsechsnullfünf  Investitionen zum Schutz des Klimas und der Biodiversität im Ausland",,
129,5054,60,2,61403,570591000.0,"Zuweisung an das Sondervermögen ""Digitale Infrastruktur""",Allgemeine Finanzverwaltung,600261403,Allgemeine Finanzverwaltung nullzwei sechseinsviernulldrei ,"Allgemeine Finanzverwaltung nullzwei sechseinsviernulldrei  Zuweisung an das Sondervermögen ""Digitale Infrastruktur""","Zuweisung an das Sondervermögen ""Digitale Infrastruktur""",600261403
130,4748,23,1,18601,570246458.31,Tilgung von Darlehen der bilateralen Finanziellen Zusammenarbeit und Rückflüsse aus Treuhandbeteiligungen sowie Zinsverbilligungsvorhaben,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230118601,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleins einsachtsechsnulleins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleins einsachtsechsnulleins  Tilgung von Darlehen der bilateralen Finanziellen Zusammenarbeit und Rückflüsse aus Treuhandbeteiligungen sowie Zinsverbilligungsvorhaben,Tilgung von Darlehen der bilateralen Finanziellen Zusammenarbeit und Rückflüsse aus Treuhandbeteiligungen sowie Zinsverbilligungsvorhaben,230118601
131,1930,9,1,68301,568929444.87,"Zentrales Innovationsprogramm Mittelstand (ZIM), Innovationsprogramm für Geschäftsmodelle und Pionierlösungen (IGP)",Bundesministerium für Wirtschaft und Klimaschutz,090168301,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreinulleins ,"Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreinulleins  Zentrales Innovationsprogramm Mittelstand (ZIM), Innovationsprogramm für Geschäftsmodelle und Pionierlösungen (IGP)","Zentrales Innovationsprogramm Mittelstand (ZIM), Innovationsprogramm für Geschäftsmodelle und Pionierlösungen (IGP)",090168301
133,3729,14,4,55101,564376845.47,Wehrtechnische Forschung und Technologie,Bundesministerium der Verteidigung,140455101,Bundesministerium der Verteidigung nullvier fünffünfeinsnulleins ,Bundesministerium der Verteidigung nullvier fünffünfeinsnulleins  Wehrtechnische Forschung und Technologie,Wehrtechnische Forschung und Technologie,140455101
135,4263,16,3,89101,557501365.12,Endlagerung und Standortauswahlverfahren,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160389101,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldrei achtneuneinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldrei achtneuneinsnulleins  Endlagerung und Standortauswahlverfahren",Endlagerung und Standortauswahlverfahren,160389101
137,3748,14,5,55406,548723660.54,Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,Bundesministerium der Verteidigung,140555406,Bundesministerium der Verteidigung nullfünf fünffünfviernullsechs ,Bundesministerium der Verteidigung nullfünf fünffünfviernullsechs  Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,140555406
139,4779,23,4,68701,539617705.38,Zahlungen an Einrichtungen der Weltbankgruppe,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230468701,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullvier sechsachtsiebennulleins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nullvier sechsachtsiebennulleins  Zahlungen an Einrichtungen der Weltbankgruppe,Zahlungen an Einrichtungen der Weltbankgruppe,230468701
140,4792,23,10,89632,536549260.66,"Sonderinitiative Fluchtursachen bekämpfen, Flüchtlinge reintegrieren",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231089632,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einsnull achtneunsechsdreizwei ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einsnull achtneunsechsdreizwei  Sonderinitiative Fluchtursachen bekämpfen, Flüchtlinge reintegrieren",,
141,3808,14,8,51702,530300340.51,Absicherung von Liegenschaften,Bundesministerium der Verteidigung,140851702,Bundesministerium der Verteidigung nullacht fünfeinssiebennullzwei ,Bundesministerium der Verteidigung nullacht fünfeinssiebennullzwei  Absicherung von Liegenschaften,Absicherung von Liegenschaften,140851702
142,1308,6,25,67121,523118679.5,Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,Bundesministerium des Innern und für Heimat,062567121,Bundesministerium des Innern und für Heimat zweifünf sechssiebeneinszweieins ,Bundesministerium des Innern und für Heimat zweifünf sechssiebeneinszweieins  Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,062567121
143,4791,23,10,89631,521862794.22,Sonderinitiative EineWelt ohne Hunger,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231089631,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einsnull achtneunsechsdreieins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einsnull achtneunsechsdreieins  Sonderinitiative EineWelt ohne Hunger,,
144,818,6,2,53238,521514247.95,Verwaltungsdigitalisierung,Bundesministerium des Innern und für Heimat,060253238,Bundesministerium des Innern und für Heimat nullzwei fünfdreizweidreiacht ,Bundesministerium des Innern und für Heimat nullzwei fünfdreizweidreiacht  Verwaltungsdigitalisierung,,
145,3771,14,6,55310,519078972.97,"Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",Bundesministerium der Verteidigung,140655310,Bundesministerium der Verteidigung nullsechs fünffünfdreieinsnull ,"Bundesministerium der Verteidigung nullsechs fünffünfdreieinsnull  Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät","Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",140655310
146,3762,14,5,55424,515561918.08,Beschaffung Korvetten Klasse 130,Bundesministerium der Verteidigung,140555424,Bundesministerium der Verteidigung nullfünf fünffünfvierzweivier ,Bundesministerium der Verteidigung nullfünf fünffünfvierzweivier  Beschaffung Korvetten Klasse 130,Beschaffung Korvetten Klasse 130,140555424
147,2974,12,1,52121,508862487.29,Betriebsdienst (Bundesstraßen),Bundesministerium für Digitales und Verkehr,120152121,Bundesministerium für Digitales und Verkehr nulleins fünfzweieinszweieins ,Bundesministerium für Digitales und Verkehr nulleins fünfzweieinszweieins  Betriebsdienst (Bundesstraßen),Betriebsdienst (Bundesstraßen),120152121
148,4487,17,2,88405,500000000.0,"Zuweisung für Investitionen an das Sondervermögen ""Kinderbetreuungsausbau"" für die ""Kinderbetreuungsfinanzierung 2020 - 2021""","Bundesministerium für Familie, Senioren, Frauen und Jugend",170288405,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei achtachtviernullfünf ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei achtachtviernullfünf  Zuweisung für Investitionen an das Sondervermögen ""Kinderbetreuungsausbau"" für die ""Kinderbetreuungsfinanzierung 2020 - 2021""",,
149,4486,17,2,88404,500000000.0,"Zuweisung an das Sondervermögen ""Ausbau ganztägiger Bildungs- und Betreuungsangebote für Kinder im Grundschulalter""","Bundesministerium für Familie, Senioren, Frauen und Jugend",170288404,"Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei achtachtviernullvier ","Bundesministerium für Familie, Senioren, Frauen und Jugend nullzwei achtachtviernullvier  Zuweisung an das Sondervermögen ""Ausbau ganztägiger Bildungs- und Betreuungsangebote für Kinder im Grundschulalter""","Einnahmen aus Abführungen des Sondervermögens ""Ausbau ganztägiger Bildungs- und Betreuungsangebote für Kinder im Grundschulalter""",170223402
