,index,Epl.,Kap.,Tit.,Ist 2019,Zweckbestimmung,ministries,2019 id,id_nlp_help,id_nlp,2019 Zweck,id
105,3338,12,18,42801,608174333.77,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Digitales und Verkehr,428011218,Bundesministerium für Digitales und Verkehr einsachtvierzweiachtnulleins ,Bundesministerium für Digitales und Verkehr einsachtvierzweiachtnulleins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,428011218.0
107,3713,14,8,51701,601987371.04,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium der Verteidigung,517011408,Bundesministerium der Verteidigung nullachtfünfeinssiebennulleins ,"Bundesministerium der Verteidigung nullachtfünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",517011408.0
108,906,6,11,43257,601980526.22,Versorgungsbezüge,Bundesministerium des Innern und für Heimat,432570611,Bundesministerium des Innern und für Heimat einseinsvierdreizweifünfsieben ,Bundesministerium des Innern und für Heimat einseinsvierdreizweifünfsieben  Versorgungsbezüge,Versorgungsbezüge,432570611.0
109,2921,12,1,82311,599408044.63,Erwerbsanteile im Rahmen von ÖPP-Projekten (Bundesautobahnen),Bundesministerium für Digitales und Verkehr,823111201,Bundesministerium für Digitales und Verkehr nulleinsachtzweidreieinseins ,Bundesministerium für Digitales und Verkehr nulleinsachtzweidreieinseins  Erwerbsanteile im Rahmen von ÖPP-Projekten (Bundesautobahnen),Erwerbsanteile im Rahmen von ÖPP-Projekten (Bundesstraßen),823211201.0
110,4143,16,3,34101,551232347.69,Einnahmen für die Zwischenlagerung und Endlagerung radioaktiver Abfälle,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",341011603,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldreidreiviereinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldreidreiviereinsnulleins  Einnahmen für die Zwischenlagerung und Endlagerung radioaktiver Abfälle",Einnahmen für die Endlagerung radioaktiver Abfälle,341011603.0
112,3635,14,4,55101,525350356.77,Wehrtechnische Forschung und Technologie,Bundesministerium der Verteidigung,551011404,Bundesministerium der Verteidigung nullvierfünffünfeinsnulleins ,Bundesministerium der Verteidigung nullvierfünffünfeinsnulleins  Wehrtechnische Forschung und Technologie,Wehrtechnische Forschung und Technologie,551011404.0
113,3720,14,8,63201,520639804.68,Erstattung von Verwaltungsausgaben an die Länder,Bundesministerium der Verteidigung,632011408,Bundesministerium der Verteidigung nullachtsechsdreizweinulleins ,Bundesministerium der Verteidigung nullachtsechsdreizweinulleins  Erstattung von Verwaltungsausgaben an die Länder,Erstattung von Verwaltungsausgaben an die Länder,632011408.0
114,1256,6,25,67121,512821206.56,Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,Bundesministerium des Innern und für Heimat,671210625,Bundesministerium des Innern und für Heimat zweifünfsechssiebeneinszweieins ,Bundesministerium des Innern und für Heimat zweifünfsechssiebeneinszweieins  Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,671210625.0
116,3573,14,1,54781,510413161.14,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium der Verteidigung,547811401,Bundesministerium der Verteidigung nulleinsfünfviersiebenachteins ,Bundesministerium der Verteidigung nulleinsfünfviersiebenachteins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,547811401.0
117,4640,23,10,89632,504962622.4,"Sonderinitiative Fluchtursachen bekämpfen, Flüchtlinge reintegrieren",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,896322310,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einsnullachtneunsechsdreizwei ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einsnullachtneunsechsdreizwei  Sonderinitiative Fluchtursachen bekämpfen, Flüchtlinge reintegrieren",,
118,3669,14,5,91901,500000000.0,Zuführungen an Rücklage zur Gewährleistung überjähriger Planungs- und Finanzierungssicherheit für Rüstungsinvestitionen,Bundesministerium der Verteidigung,919011405,Bundesministerium der Verteidigung nullfünfneuneinsneunnulleins ,Bundesministerium der Verteidigung nullfünfneuneinsneunnulleins  Zuführungen an Rücklage zur Gewährleistung überjähriger Planungs- und Finanzierungssicherheit für Rüstungsinvestitionen,,
120,4602,23,1,89601,493362300.0,Finanzielle Zusammenarbeit mit Regionen,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,896012301,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleinsachtneunsechsnulleins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleinsachtneunsechsnulleins  Finanzielle Zusammenarbeit mit Regionen,Finanzielle Zusammenarbeit mit Regionen,896012301.0
121,2894,12,1,52121,488000206.56,Betriebsdienst (Bundesstraßen),Bundesministerium für Digitales und Verkehr,521211201,Bundesministerium für Digitales und Verkehr nulleinsfünfzweieinszweieins ,Bundesministerium für Digitales und Verkehr nulleinsfünfzweieinszweieins  Betriebsdienst (Bundesstraßen),Betriebsdienst (Bundesstraßen),521211201.0
122,4843,32,8,87201,487790535.99,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",Bundesschuld,872013208,Bundesschuld nullachtachtsiebenzweinulleins ,"Bundesschuld nullachtachtsiebenzweinulleins  Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden","Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",876013208.0
124,3676,14,6,55307,477078340.08,Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,Bundesministerium der Verteidigung,553071406,Bundesministerium der Verteidigung nullsechsfünffünfdreinullsieben ,Bundesministerium der Verteidigung nullsechsfünffünfdreinullsieben  Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,553071406.0
125,834,6,4,63201,476789230.96,Wohngeld nach dem Wohngeldgesetz,Bundesministerium des Innern und für Heimat,632010604,Bundesministerium des Innern und für Heimat nullviersechsdreizweinulleins ,Bundesministerium des Innern und für Heimat nullviersechsdreizweinulleins  Wohngeld nach dem Wohngeldgesetz,Zuweisungen zu laufenden Aufwendungen,632450601.0
126,3657,14,5,55410,467044077.58,"Beschaffung von Feldzeug- und Quartiermeistermaterial, soweit nicht an anderer Stelle veranschlagt",Bundesministerium der Verteidigung,554101405,Bundesministerium der Verteidigung nullfünffünffünfviereinsnull ,"Bundesministerium der Verteidigung nullfünffünffünfviereinsnull  Beschaffung von Feldzeug- und Quartiermeistermaterial, soweit nicht an anderer Stelle veranschlagt","Beschaffung von Feldzeug- und Quartiermeistermaterial, soweit nicht an anderer Stelle veranschlagt",554101405.0
127,4139,16,2,89605,466840260.71,Investitionen zum Schutz des Klimas und der Biodiversität im Ausland,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",896051602,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzweiachtneunsechsnullfünf ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzweiachtneunsechsnullfünf  Investitionen zum Schutz des Klimas und der Biodiversität im Ausland",,
129,3654,14,5,55406,447565923.25,Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,Bundesministerium der Verteidigung,554061405,Bundesministerium der Verteidigung nullfünffünffünfviernullsechs ,Bundesministerium der Verteidigung nullfünffünffünfviernullsechs  Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,554061405.0
131,1885,9,1,68531,443221000.0,Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,Bundesministerium für Wirtschaft und Klimaschutz,685310901,Bundesministerium für Wirtschaft und Klimaschutz nulleinssechsachtfünfdreieins ,Bundesministerium für Wirtschaft und Klimaschutz nulleinssechsachtfünfdreieins  Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,685310901.0
132,4146,16,3,89101,440880324.96,Endlagerung und Standortauswahlverfahren,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",891011603,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldreiachtneuneinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldreiachtneuneinsnulleins  Endlagerung und Standortauswahlverfahren",Endlagerung und Standortauswahlverfahren,891011603.0
133,1862,9,1,68301,435636224.45,"Innovationsförderung, Zentrales Innovationsprogramm Mittelstand (ZIM)",Bundesministerium für Wirtschaft und Klimaschutz,683010901,Bundesministerium für Wirtschaft und Klimaschutz nulleinssechsachtdreinulleins ,"Bundesministerium für Wirtschaft und Klimaschutz nulleinssechsachtdreinulleins  Innovationsförderung, Zentrales Innovationsprogramm Mittelstand (ZIM)","Zentrales Innovationsprogramm Mittelstand (ZIM), Innovationsprogramm für Geschäftsmodelle und Pionierlösungen (IGP)",683010901.0
135,3714,14,8,51702,431611465.82,Absicherung von Liegenschaften,Bundesministerium der Verteidigung,517021408,Bundesministerium der Verteidigung nullachtfünfeinssiebennullzwei ,Bundesministerium der Verteidigung nullachtfünfeinssiebennullzwei  Absicherung von Liegenschaften,Absicherung von Liegenschaften,517021408.0
136,4347,17,1,68113,431492957.88,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,"Bundesministerium für Familie, Senioren, Frauen und Jugend",681131701,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleinssechsachteinseinsdrei ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleinssechsachteinseinsdrei  Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz",Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,681131701.0
137,4903,60,2,81101,429561616.56,Erwerb von Fahrzeugen,Allgemeine Finanzverwaltung,811016002,Allgemeine Finanzverwaltung nullzweiachteinseinsnulleins ,Allgemeine Finanzverwaltung nullzweiachteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,811016002.0
138,4716,30,3,68513,426815526.67,Exzellenzstrategie zur Förderung von Spitzenforschung an Universitäten,Bundesministerium für Bildung und Forschung,685133003,Bundesministerium für Bildung und Forschung nulldreisechsachtfünfeinsdrei ,Bundesministerium für Bildung und Forschung nulldreisechsachtfünfeinsdrei  Exzellenzstrategie zur Förderung von Spitzenforschung an Universitäten,Exzellenzstrategie zur Förderung von Spitzenforschung an Universitäten,685133003.0
139,1624,7,19,11101,425358077.69,"Gebühren, sonstige Entgelte",Bundesministerium der Justiz,111010719,Bundesministerium der Justiz einsneuneinseinseinsnulleins ,"Bundesministerium der Justiz einsneuneinseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",111010719.0
140,3677,14,6,55310,421770929.28,"Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",Bundesministerium der Verteidigung,553101406,Bundesministerium der Verteidigung nullsechsfünffünfdreieinsnull ,"Bundesministerium der Verteidigung nullsechsfünffünfdreieinsnull  Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät","Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",553101406.0
141,2938,12,1,53224,419735051.44,Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,Bundesministerium für Digitales und Verkehr,532241201,Bundesministerium für Digitales und Verkehr nulleinsfünfdreizweizweivier ,Bundesministerium für Digitales und Verkehr nulleinsfünfdreizweizweivier  Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,532241201.0
142,3827,14,13,83102,411490226.67,Erwerb von Beteiligungen an Gesellschaften,Bundesministerium der Verteidigung,831021413,Bundesministerium der Verteidigung einsdreiachtdreieinsnullzwei ,Bundesministerium der Verteidigung einsdreiachtdreieinsnullzwei  Erwerb von Beteiligungen an Gesellschaften,Erwerb von Beteiligungen an Gesellschaften,831021413.0
143,3655,14,5,55407,411331955.21,Beschaffung von Kampffahrzeugen,Bundesministerium der Verteidigung,554071405,Bundesministerium der Verteidigung nullfünffünffünfviernullsieben ,Bundesministerium der Verteidigung nullfünffünffünfviernullsieben  Beschaffung von Kampffahrzeugen,Beschaffung von Kampffahrzeugen,554071405.0
145,2874,12,1,11929,401663621.27,Vermischte Einnahmen,Bundesministerium für Digitales und Verkehr,119291201,Bundesministerium für Digitales und Verkehr nulleinseinseinsneunzweineun ,Bundesministerium für Digitales und Verkehr nulleinseinseinsneunzweineun  Vermischte Einnahmen,Vermischte Einnahmen,119291201.0
146,1290,6,26,54101,399114450.45,Zuschuss an das Bundesamt für Verfassungsschutz,Bundesministerium des Innern und für Heimat,541010626,Bundesministerium des Innern und für Heimat zweisechsfünfviereinsnulleins ,Bundesministerium des Innern und für Heimat zweisechsfünfviereinsnulleins  Zuschuss an das Bundesamt für Verfassungsschutz,Zuschuss an das Bundesamt für Verfassungsschutz,541010626.0
149,521,5,1,68734,390433877.02,"Krisenprävention, Stabilisierung und Friedensförderung",Auswärtiges Amt,687340501,Auswärtiges Amt nulleinssechsachtsiebendreivier ,"Auswärtiges Amt nulleinssechsachtsiebendreivier  Krisenprävention, Stabilisierung und Friedensförderung","Krisenprävention, Stabilisierung und Friedensförderung",687340501.0
150,2627,11,6,27202,390038465.03,Einnahmen aus Zuschüssen des Europäischen Sozialfonds,Bundesministerium für Arbeit und Soziales,272021106,Bundesministerium für Arbeit und Soziales nullsechszweisiebenzweinullzwei ,Bundesministerium für Arbeit und Soziales nullsechszweisiebenzweinullzwei  Einnahmen aus Zuschüssen des Europäischen Sozialfonds,Einnahmen aus Zuschüssen des Europäischen Sozialfonds,272021106.0
151,3659,14,5,55413,388051585.54,"Beschaffung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",Bundesministerium der Verteidigung,554131405,Bundesministerium der Verteidigung nullfünffünffünfviereinsdrei ,"Bundesministerium der Verteidigung nullfünffünffünfviereinsdrei  Beschaffung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät","Beschaffung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",554131405.0
154,4625,23,3,89609,370635080.8,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,896092303,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulldreiachtneunsechsnullneun ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulldreiachtneunsechsnullneun  Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz","Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",896092303.0
157,1879,9,1,89221,355000000.0,Mikroelektronik für die Digitalisierung,Bundesministerium für Wirtschaft und Klimaschutz,892210901,Bundesministerium für Wirtschaft und Klimaschutz nulleinsachtneunzweizweieins ,Bundesministerium für Wirtschaft und Klimaschutz nulleinsachtneunzweizweieins  Mikroelektronik für die Digitalisierung,Mikroelektronik für die Digitalisierung,892210901.0
158,3661,14,5,55416,346472772.24,Beschaffung NATO-Hubschrauber 90,Bundesministerium der Verteidigung,554161405,Bundesministerium der Verteidigung nullfünffünffünfviereinssechs ,Bundesministerium der Verteidigung nullfünffünffünfviereinssechs  Beschaffung NATO-Hubschrauber 90,Beschaffung NATO-Hubschrauber 90,554161405.0
160,3658,14,5,55412,340677230.45,"Beschaffung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",Bundesministerium der Verteidigung,554121405,Bundesministerium der Verteidigung nullfünffünffünfviereinszwei ,"Bundesministerium der Verteidigung nullfünffünffünfviereinszwei  Beschaffung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät","Beschaffung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",554121405.0
