,index,Epl.,Kap.,Tit.,Ist 2019,Zweckbestimmung,ministries,2019 id,id_nlp_help,id_nlp,2019 Zweckbestimmung,id
107,3713,14,8,51701,601987371.04,"Bewirtschaftung der Grundstücke, Gebäude und Räume",Bundesministerium der Verteidigung,140851701,Bundesministerium der Verteidigung nullacht fünfeinssiebennulleins ,"Bundesministerium der Verteidigung nullacht fünfeinssiebennulleins  Bewirtschaftung der Grundstücke, Gebäude und Räume","Bewirtschaftung der Grundstücke, Gebäude und Räume",140851701
108,906,6,11,43257,601980526.22,Versorgungsbezüge,Bundesministerium des Innern und für Heimat,061143257,Bundesministerium des Innern und für Heimat einseins vierdreizweifünfsieben ,Bundesministerium des Innern und für Heimat einseins vierdreizweifünfsieben  Versorgungsbezüge,Versorgungsbezüge,061143257
109,2921,12,1,82311,599408044.63,Erwerbsanteile im Rahmen von ÖPP-Projekten (Bundesautobahnen),Bundesministerium für Digitales und Verkehr,120182311,Bundesministerium für Digitales und Verkehr nulleins achtzweidreieinseins ,Bundesministerium für Digitales und Verkehr nulleins achtzweidreieinseins  Erwerbsanteile im Rahmen von ÖPP-Projekten (Bundesautobahnen),Erwerbsanteile im Rahmen von ÖPP-Projekten (Bundesstraßen),120182321
110,4143,16,3,34101,551232347.69,Einnahmen für die Zwischenlagerung und Endlagerung radioaktiver Abfälle,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160334101,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldrei dreiviereinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldrei dreiviereinsnulleins  Einnahmen für die Zwischenlagerung und Endlagerung radioaktiver Abfälle",Einnahmen für die Endlagerung radioaktiver Abfälle,160334101
112,3635,14,4,55101,525350356.77,Wehrtechnische Forschung und Technologie,Bundesministerium der Verteidigung,140455101,Bundesministerium der Verteidigung nullvier fünffünfeinsnulleins ,Bundesministerium der Verteidigung nullvier fünffünfeinsnulleins  Wehrtechnische Forschung und Technologie,Wehrtechnische Forschung und Technologie,140455101
113,3720,14,8,63201,520639804.68,Erstattung von Verwaltungsausgaben an die Länder,Bundesministerium der Verteidigung,140863201,Bundesministerium der Verteidigung nullacht sechsdreizweinulleins ,Bundesministerium der Verteidigung nullacht sechsdreizweinulleins  Erstattung von Verwaltungsausgaben an die Länder,Erstattung von Verwaltungsausgaben an die Länder,140863201
114,1256,6,25,67121,512821206.56,Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,Bundesministerium des Innern und für Heimat,062567121,Bundesministerium des Innern und für Heimat zweifünf sechssiebeneinszweieins ,Bundesministerium des Innern und für Heimat zweifünf sechssiebeneinszweieins  Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,062567121
116,3573,14,1,54781,510413161.14,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium der Verteidigung,140154781,Bundesministerium der Verteidigung nulleins fünfviersiebenachteins ,Bundesministerium der Verteidigung nulleins fünfviersiebenachteins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,140154781
117,4640,23,10,89632,504962622.4,"Sonderinitiative Fluchtursachen bekämpfen, Flüchtlinge reintegrieren",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,231089632,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einsnull achtneunsechsdreizwei ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung einsnull achtneunsechsdreizwei  Sonderinitiative Fluchtursachen bekämpfen, Flüchtlinge reintegrieren",,
118,3669,14,5,91901,500000000.0,Zuführungen an Rücklage zur Gewährleistung überjähriger Planungs- und Finanzierungssicherheit für Rüstungsinvestitionen,Bundesministerium der Verteidigung,140591901,Bundesministerium der Verteidigung nullfünf neuneinsneunnulleins ,Bundesministerium der Verteidigung nullfünf neuneinsneunnulleins  Zuführungen an Rücklage zur Gewährleistung überjähriger Planungs- und Finanzierungssicherheit für Rüstungsinvestitionen,,
120,4602,23,1,89601,493362300.0,Finanzielle Zusammenarbeit mit Regionen,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230189601,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleins achtneunsechsnulleins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleins achtneunsechsnulleins  Finanzielle Zusammenarbeit mit Regionen,Finanzielle Zusammenarbeit mit Regionen,230189601
121,2894,12,1,52121,488000206.56,Betriebsdienst (Bundesstraßen),Bundesministerium für Digitales und Verkehr,120152121,Bundesministerium für Digitales und Verkehr nulleins fünfzweieinszweieins ,Bundesministerium für Digitales und Verkehr nulleins fünfzweieinszweieins  Betriebsdienst (Bundesstraßen),Betriebsdienst (Bundesstraßen),120152121
122,4843,32,8,87201,487790535.99,"Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",Bundesschuld,320887201,Bundesschuld nullacht achtsiebenzweinulleins ,"Bundesschuld nullacht achtsiebenzweinulleins  Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden","Entschädigungen und Kosten aus auslandsbezogenen Gewährleistungen und Umschuldungen, Zahlungen zur Abwendung oder Minderung von Schäden",320887601
124,3676,14,6,55307,477078340.08,Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,Bundesministerium der Verteidigung,140655307,Bundesministerium der Verteidigung nullsechs fünffünfdreinullsieben ,Bundesministerium der Verteidigung nullsechs fünffünfdreinullsieben  Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,Erhaltung des Fahrzeug- und Kampffahrzeugmaterials der Streitkräfte,140655307
125,834,6,4,63201,476789230.96,Wohngeld nach dem Wohngeldgesetz,Bundesministerium des Innern und für Heimat,060463201,Bundesministerium des Innern und für Heimat nullvier sechsdreizweinulleins ,Bundesministerium des Innern und für Heimat nullvier sechsdreizweinulleins  Wohngeld nach dem Wohngeldgesetz,Allgemeine Hilfen,060368432
126,3657,14,5,55410,467044077.58,"Beschaffung von Feldzeug- und Quartiermeistermaterial, soweit nicht an anderer Stelle veranschlagt",Bundesministerium der Verteidigung,140555410,Bundesministerium der Verteidigung nullfünf fünffünfviereinsnull ,"Bundesministerium der Verteidigung nullfünf fünffünfviereinsnull  Beschaffung von Feldzeug- und Quartiermeistermaterial, soweit nicht an anderer Stelle veranschlagt","Beschaffung von Feldzeug- und Quartiermeistermaterial, soweit nicht an anderer Stelle veranschlagt",140555410
127,4139,16,2,89605,466840260.71,Investitionen zum Schutz des Klimas und der Biodiversität im Ausland,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160289605,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei achtneunsechsnullfünf ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei achtneunsechsnullfünf  Investitionen zum Schutz des Klimas und der Biodiversität im Ausland",,
129,3654,14,5,55406,447565923.25,Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,Bundesministerium der Verteidigung,140555406,Bundesministerium der Verteidigung nullfünf fünffünfviernullsechs ,Bundesministerium der Verteidigung nullfünf fünffünfviernullsechs  Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,Beschaffung von Fahrzeugen für die Streitkräfte einschließlich des Zubehörs,140555406
131,1885,9,1,68531,443221000.0,Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,Bundesministerium für Wirtschaft und Klimaschutz,090168531,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtfünfdreieins ,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtfünfdreieins  Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,090168531
132,4146,16,3,89101,440880324.96,Endlagerung und Standortauswahlverfahren,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160389101,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldrei achtneuneinsnulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nulldrei achtneuneinsnulleins  Endlagerung und Standortauswahlverfahren",Endlagerung und Standortauswahlverfahren,160389101
133,1862,9,1,68301,435636224.45,"Innovationsförderung, Zentrales Innovationsprogramm Mittelstand (ZIM)",Bundesministerium für Wirtschaft und Klimaschutz,090168301,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreinulleins ,"Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtdreinulleins  Innovationsförderung, Zentrales Innovationsprogramm Mittelstand (ZIM)","Zentrales Innovationsprogramm Mittelstand (ZIM), Innovationsprogramm für Geschäftsmodelle und Pionierlösungen (IGP)",090168301
135,3714,14,8,51702,431611465.82,Absicherung von Liegenschaften,Bundesministerium der Verteidigung,140851702,Bundesministerium der Verteidigung nullacht fünfeinssiebennullzwei ,Bundesministerium der Verteidigung nullacht fünfeinssiebennullzwei  Absicherung von Liegenschaften,Absicherung von Liegenschaften,140851702
136,4347,17,1,68113,431492957.88,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170168113,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsachteinseinsdrei ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsachteinseinsdrei  Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz",Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,170168113
137,4903,60,2,81101,429561616.56,Erwerb von Fahrzeugen,Allgemeine Finanzverwaltung,600281101,Allgemeine Finanzverwaltung nullzwei achteinseinsnulleins ,Allgemeine Finanzverwaltung nullzwei achteinseinsnulleins  Erwerb von Fahrzeugen,Erwerb von Fahrzeugen,600281101
138,4716,30,3,68513,426815526.67,Exzellenzstrategie zur Förderung von Spitzenforschung an Universitäten,Bundesministerium für Bildung und Forschung,300368513,Bundesministerium für Bildung und Forschung nulldrei sechsachtfünfeinsdrei ,Bundesministerium für Bildung und Forschung nulldrei sechsachtfünfeinsdrei  Exzellenzstrategie zur Förderung von Spitzenforschung an Universitäten,Exzellenzstrategie zur Förderung von Spitzenforschung an Universitäten,300368513
139,1624,7,19,11101,425358077.69,"Gebühren, sonstige Entgelte",Bundesministerium der Justiz,071911101,Bundesministerium der Justiz einsneun einseinseinsnulleins ,"Bundesministerium der Justiz einsneun einseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",071911101
140,3677,14,6,55310,421770929.28,"Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",Bundesministerium der Verteidigung,140655310,Bundesministerium der Verteidigung nullsechs fünffünfdreieinsnull ,"Bundesministerium der Verteidigung nullsechs fünffünfdreieinsnull  Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät","Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",140655310
141,2938,12,1,53224,419735051.44,Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,Bundesministerium für Digitales und Verkehr,120153224,Bundesministerium für Digitales und Verkehr nulleins fünfdreizweizweivier ,Bundesministerium für Digitales und Verkehr nulleins fünfdreizweizweivier  Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,120153224
142,3827,14,13,83102,411490226.67,Erwerb von Beteiligungen an Gesellschaften,Bundesministerium der Verteidigung,141383102,Bundesministerium der Verteidigung einsdrei achtdreieinsnullzwei ,Bundesministerium der Verteidigung einsdrei achtdreieinsnullzwei  Erwerb von Beteiligungen an Gesellschaften,Erwerb von Beteiligungen an Gesellschaften,141383102
143,3655,14,5,55407,411331955.21,Beschaffung von Kampffahrzeugen,Bundesministerium der Verteidigung,140555407,Bundesministerium der Verteidigung nullfünf fünffünfviernullsieben ,Bundesministerium der Verteidigung nullfünf fünffünfviernullsieben  Beschaffung von Kampffahrzeugen,Beschaffung von Kampffahrzeugen,140555407
145,2874,12,1,11929,401663621.27,Vermischte Einnahmen,Bundesministerium für Digitales und Verkehr,120111929,Bundesministerium für Digitales und Verkehr nulleins einseinsneunzweineun ,Bundesministerium für Digitales und Verkehr nulleins einseinsneunzweineun  Vermischte Einnahmen,Vermischte Einnahmen,120111929
146,1290,6,26,54101,399114450.45,Zuschuss an das Bundesamt für Verfassungsschutz,Bundesministerium des Innern und für Heimat,062654101,Bundesministerium des Innern und für Heimat zweisechs fünfviereinsnulleins ,Bundesministerium des Innern und für Heimat zweisechs fünfviereinsnulleins  Zuschuss an das Bundesamt für Verfassungsschutz,Zuschuss an das Bundesamt für Verfassungsschutz,062654101
149,521,5,1,68734,390433877.02,"Krisenprävention, Stabilisierung und Friedensförderung",Auswärtiges Amt,050168734,Auswärtiges Amt nulleins sechsachtsiebendreivier ,"Auswärtiges Amt nulleins sechsachtsiebendreivier  Krisenprävention, Stabilisierung und Friedensförderung","Krisenprävention, Stabilisierung und Friedensförderung",050168734
150,2627,11,6,27202,390038465.03,Einnahmen aus Zuschüssen des Europäischen Sozialfonds,Bundesministerium für Arbeit und Soziales,110627202,Bundesministerium für Arbeit und Soziales nullsechs zweisiebenzweinullzwei ,Bundesministerium für Arbeit und Soziales nullsechs zweisiebenzweinullzwei  Einnahmen aus Zuschüssen des Europäischen Sozialfonds,Einnahmen aus Zuschüssen des Europäischen Sozialfonds,110627202
151,3659,14,5,55413,388051585.54,"Beschaffung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",Bundesministerium der Verteidigung,140555413,Bundesministerium der Verteidigung nullfünf fünffünfviereinsdrei ,"Bundesministerium der Verteidigung nullfünf fünffünfviereinsdrei  Beschaffung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät","Beschaffung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",140555413
154,4625,23,3,89609,370635080.8,"Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230389609,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulldrei achtneunsechsnullneun ,"Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulldrei achtneunsechsnullneun  Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz","Entwicklungswichtige multilaterale Hilfen zum weltweiten Umweltschutz, zur Erhaltung der Biodiversität und zum Klimaschutz",230389609
157,1879,9,1,89221,355000000.0,Mikroelektronik für die Digitalisierung,Bundesministerium für Wirtschaft und Klimaschutz,090189221,Bundesministerium für Wirtschaft und Klimaschutz nulleins achtneunzweizweieins ,Bundesministerium für Wirtschaft und Klimaschutz nulleins achtneunzweizweieins  Mikroelektronik für die Digitalisierung,Mikroelektronik für die Digitalisierung,090189221
158,3661,14,5,55416,346472772.24,Beschaffung NATO-Hubschrauber 90,Bundesministerium der Verteidigung,140555416,Bundesministerium der Verteidigung nullfünf fünffünfviereinssechs ,Bundesministerium der Verteidigung nullfünf fünffünfviereinssechs  Beschaffung NATO-Hubschrauber 90,Beschaffung NATO-Hubschrauber 90,140555416
160,3658,14,5,55412,340677230.45,"Beschaffung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",Bundesministerium der Verteidigung,140555412,Bundesministerium der Verteidigung nullfünf fünffünfviereinszwei ,"Bundesministerium der Verteidigung nullfünf fünffünfviereinszwei  Beschaffung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät","Beschaffung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",140555412
