,index,Epl.,Kap.,Tit.,Ist 2015,Zweckbestimmung,ministries,2015 id,id_nlp_help,id_nlp,2015 Zweckbestimmung,id
108,2985,12,9,53201,491713887.79,Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,Bundesministerium für Digitales und Verkehr,120953201,Bundesministerium für Digitales und Verkehr nullneun fünfdreizweinulleins ,Bundesministerium für Digitales und Verkehr nullneun fünfdreizweinulleins  Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,Ausgaben für den Einzug der streckenbezogenen Straßenbenutzungsgebühren,120153224
109,518,5,1,68732,488638622.65,Für humanitäre Hilfsmaßnahmen im Ausland,Auswärtiges Amt,050168732,Auswärtiges Amt nulleins sechsachtsiebendreizwei ,Auswärtiges Amt nulleins sechsachtsiebendreizwei  Für humanitäre Hilfsmaßnahmen im Ausland,Humanitäre Hilfsmaßnahmen im Ausland,050168732
112,3628,14,16,55413,453513529.7,"Beschaffung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",Bundesministerium der Verteidigung,141655413,Bundesministerium der Verteidigung einssechs fünffünfviereinsdrei ,"Bundesministerium der Verteidigung einssechs fünffünfviereinsdrei  Beschaffung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät","Beschaffung von Flugzeugen, Flugkörpern, Flugzeugrettungs-, Sicherheits- und sonstigem flugtechnischen Gerät",140555413
114,4081,16,6,88211,445905750.66,Zuweisungen an die Länder zur Förderung städtebaulicher Maßnahmen (Städtebauförderung -neu-),"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160688211,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs achtachtzweieinseins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs achtachtzweieinseins  Zuweisungen an die Länder zur Förderung städtebaulicher Maßnahmen (Städtebauförderung -neu-)",,
117,3033,12,10,52121,428850891.07,Betriebsdienst (Bundesstraßen),Bundesministerium für Digitales und Verkehr,121052121,Bundesministerium für Digitales und Verkehr einsnull fünfzweieinszweieins ,Bundesministerium für Digitales und Verkehr einsnull fünfzweieinszweieins  Betriebsdienst (Bundesstraßen),Betriebsdienst (Bundesstraßen),120152121
118,2785,12,3,42811,425766434.83,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Bundesministerium für Digitales und Verkehr,120342811,Bundesministerium für Digitales und Verkehr nulldrei vierzweiachteinseins ,Bundesministerium für Digitales und Verkehr nulldrei vierzweiachteinseins  Entgelte der Arbeitnehmerinnen und Arbeitnehmer,Entgelte der Arbeitnehmerinnen und Arbeitnehmer,121742811
119,4678,30,3,68504,397500000.0,Exzellenzinitiative Spitzenförderung von Hochschulen,Bundesministerium für Bildung und Forschung,300368504,Bundesministerium für Bildung und Forschung nulldrei sechsachtfünfnullvier ,Bundesministerium für Bildung und Forschung nulldrei sechsachtfünfnullvier  Exzellenzinitiative Spitzenförderung von Hochschulen,,
121,4077,16,6,89301,378993130.82,Prämien nach dem Wohnungsbau-Prämiengesetz,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160689301,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs achtneundreinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs achtneundreinulleins  Prämien nach dem Wohnungsbau-Prämiengesetz",,
122,1092,6,25,67101,372790726.76,Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,Bundesministerium des Innern und für Heimat,062567101,Bundesministerium des Innern und für Heimat zweifünf sechssiebeneinsnulleins ,Bundesministerium des Innern und für Heimat zweifünf sechssiebeneinsnulleins  Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,Erstattungen an Dritte für die Durchführung der Fluggast- und Reisegepäckkontrolle,062567121
123,1454,7,19,11101,371228538.32,"Gebühren, sonstige Entgelte",Bundesministerium der Justiz,071911101,Bundesministerium der Justiz einsneun einseinseinsnulleins ,"Bundesministerium der Justiz einsneun einseinseinsnulleins  Gebühren, sonstige Entgelte","Gebühren, sonstige Entgelte",071911101
124,2804,12,3,78012,369978556.59,"Um-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen",Bundesministerium für Digitales und Verkehr,120378012,Bundesministerium für Digitales und Verkehr nulldrei siebenachtnulleinszwei ,"Bundesministerium für Digitales und Verkehr nulldrei siebenachtnulleinszwei  Um-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen","Ersatz-, Aus- und Neubaumaßnahmen an Bundeswasserstraßen",120378002
125,3610,14,12,55811,369420091.82,"Große Neu-, Um- und Erweiterungsbauten",Bundesministerium der Verteidigung,141255811,Bundesministerium der Verteidigung einszwei fünffünfachteinseins ,"Bundesministerium der Verteidigung einszwei fünffünfachteinseins  Große Neu-, Um- und Erweiterungsbauten",Dienstreisen,141252701
126,3475,14,3,54781,362659348.99,Nicht aufteilbare sächliche Verwaltungsausgaben,Bundesministerium der Verteidigung,140354781,Bundesministerium der Verteidigung nulldrei fünfviersiebenachteins ,Bundesministerium der Verteidigung nulldrei fünfviersiebenachteins  Nicht aufteilbare sächliche Verwaltungsausgaben,Nicht aufteilbare sächliche Verwaltungsausgaben,140154781
127,4058,16,6,17212,360922131.38,Tilgungsbeträge von Ländern,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160617212,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs einssiebenzweieinszwei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs einssiebenzweieinszwei  Tilgungsbeträge von Ländern",,
130,3600,14,12,63201,350727557.16,Erstattung von Verwaltungsausgaben an die Länder,Bundesministerium der Verteidigung,141263201,Bundesministerium der Verteidigung einszwei sechsdreizweinulleins ,Bundesministerium der Verteidigung einszwei sechsdreizweinulleins  Erstattung von Verwaltungsausgaben an die Länder,Erstattung von Verwaltungsausgaben an die Länder,140863201
131,3635,14,20,55101,346385846.43,Wehrtechnische Forschung und Technologie,Bundesministerium der Verteidigung,142055101,Bundesministerium der Verteidigung zweinull fünffünfeinsnulleins ,Bundesministerium der Verteidigung zweinull fünffünfeinsnulleins  Wehrtechnische Forschung und Technologie,Wehrtechnische Forschung und Technologie,140455101
133,3337,12,22,63601,344680000.0,Zuschuss des Bundes an die Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS) für Rentenleistungen (Renten-Zusatzversicherung) an ehemalige Mitarbeiter/-innen der ehem. Deutschen Bundesbahn,Bundesministerium für Digitales und Verkehr,122263601,Bundesministerium für Digitales und Verkehr zweizwei sechsdreisechsnulleins ,Bundesministerium für Digitales und Verkehr zweizwei sechsdreisechsnulleins  Zuschuss des Bundes an die Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS) für Rentenleistungen (Renten-Zusatzversicherung) an ehemalige Mitarbeiter/-innen der ehem. Deutschen Bundesbahn,Zuschuss für die Deutsche Rentenversicherung Knappschaft-Bahn-See (KBS) für Rentenleistungen (Renten-Zusatzversicherung) an ehemalige Mitarbeiter/innen der ehem. Deutschen Bundesbahn,121663405
134,4064,16,6,63201,340476192.66,Wohngeld nach dem Wohngeldgesetz,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160663201,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs sechsdreizweinulleins ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs sechsdreizweinulleins  Wohngeld nach dem Wohngeldgesetz",Dienstreisen,161652701
135,3625,14,16,55410,338971676.73,"Beschaffung von Feldzeugmaterial, soweit nicht an anderer Stelle veranschlagt",Bundesministerium der Verteidigung,141655410,Bundesministerium der Verteidigung einssechs fünffünfviereinsnull ,"Bundesministerium der Verteidigung einssechs fünffünfviereinsnull  Beschaffung von Feldzeugmaterial, soweit nicht an anderer Stelle veranschlagt",,
136,807,6,11,43256,338454337.96,Versorgungsbezüge,Bundesministerium des Innern und für Heimat,061143256,Bundesministerium des Innern und für Heimat einseins vierdreizweifünfsechs ,Bundesministerium des Innern und für Heimat einseins vierdreizweifünfsechs  Versorgungsbezüge,Versorgungsbezüge,061143257
138,3583,14,9,55310,331356279.98,"Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",Bundesministerium der Verteidigung,140955310,Bundesministerium der Verteidigung nullneun fünffünfdreieinsnull ,"Bundesministerium der Verteidigung nullneun fünffünfdreieinsnull  Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät","Erhaltung von Schiffen, Betriebswasserfahrzeugen, Booten, schwimmendem und sonstigem Marinegerät",140655310
139,3633,14,16,55420,319247661.47,Beschaffung Schützenpanzer PUMA,Bundesministerium der Verteidigung,141655420,Bundesministerium der Verteidigung einssechs fünffünfvierzweinull ,Bundesministerium der Verteidigung einssechs fünffünfvierzweinull  Beschaffung Schützenpanzer PUMA,,
140,2741,12,2,88222,317568333.33,"Zuweisungen an die Länder aus der Vergabe der 700 MHz- und 1,5 GHz-Frequenzen (""Digitale Dividende II"")",Bundesministerium für Digitales und Verkehr,120288222,Bundesministerium für Digitales und Verkehr nullzwei achtachtzweizweizwei ,"Bundesministerium für Digitales und Verkehr nullzwei achtachtzweizweizwei  Zuweisungen an die Länder aus der Vergabe der 700 MHz- und 1,5 GHz-Frequenzen (""Digitale Dividende II"")",,
143,646,5,12,42221,305016838.88,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Auswärtiges Amt,051242221,Auswärtiges Amt einszwei vierzweizweizweieins ,Auswärtiges Amt einszwei vierzweizweizweieins  Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten,051242221
144,3624,14,16,55408,300993100.0,Beschaffung von Munition,Bundesministerium der Verteidigung,141655408,Bundesministerium der Verteidigung einssechs fünffünfviernullacht ,Bundesministerium der Verteidigung einssechs fünffünfviernullacht  Beschaffung von Munition,Beschaffung von Munition,140555408
147,1718,9,1,68531,293561000.0,Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,Bundesministerium für Wirtschaft und Klimaschutz,090168531,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtfünfdreieins ,Bundesministerium für Wirtschaft und Klimaschutz nulleins sechsachtfünfdreieins  Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,Deutsches Zentrum für Luft- und Raumfahrt e. V. - Betrieb,090168531
148,4667,30,2,67150,291419887.22,BAföG - Zinszuschüsse und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau,Bundesministerium für Bildung und Forschung,300267150,Bundesministerium für Bildung und Forschung nullzwei sechssiebeneinsfünfnull ,Bundesministerium für Bildung und Forschung nullzwei sechssiebeneinsfünfnull  BAföG - Zinszuschüsse und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau,"BAföG - Zinszuschüsse, Tilgung und Erstattung von Darlehensausfällen an die Kreditanstalt für Wiederaufbau",300267150
149,4065,16,6,63203,290929483.12,Erstattung der den Ländern bei der Erledigung von Bauaufgaben des Bundes entstehenden Kosten,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160663203,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs sechsdreizweinulldrei ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullsechs sechsdreizweinulldrei  Erstattung der den Ländern bei der Erledigung von Bauaufgaben des Bundes entstehenden Kosten",,
150,3612,14,12,55813,288005685.52,"Kleine Neu-, Um- und Erweiterungsbauten",Bundesministerium der Verteidigung,141255813,Bundesministerium der Verteidigung einszwei fünffünfachteinsdrei ,"Bundesministerium der Verteidigung einszwei fünffünfachteinsdrei  Kleine Neu-, Um- und Erweiterungsbauten",Aus- und Fortbildung,141252501
151,2803,12,3,78011,287964377.23,Erhaltung der verkehrlichen Infrastruktur,Bundesministerium für Digitales und Verkehr,120378011,Bundesministerium für Digitales und Verkehr nulldrei siebenachtnulleinseins ,Bundesministerium für Digitales und Verkehr nulldrei siebenachtnulleinseins  Erhaltung der verkehrlichen Infrastruktur,Erhaltung der verkehrlichen Infrastruktur,120378001
152,4338,17,1,68113,283322497.3,Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170168113,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsachteinseinsdrei ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsachteinseinsdrei  Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz",Kinderzuschlag für Anspruchsberechtigte nach § 6 a Bundeskindergeldgesetz,170168113
153,4330,17,1,63207,280850430.82,Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,"Bundesministerium für Familie, Senioren, Frauen und Jugend",170163207,"Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsdreizweinullsieben ","Bundesministerium für Familie, Senioren, Frauen und Jugend nulleins sechsdreizweinullsieben  Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes",Ausgaben nach § 8 Abs. 1 des Unterhaltsvorschussgesetzes,170163207
156,4032,16,2,89605,274856988.63,Investitionen zum Schutz des Klimas und der Biodiversität im Ausland,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",160289605,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei achtneunsechsnullfünf ","Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz nullzwei achtneunsechsnullfünf  Investitionen zum Schutz des Klimas und der Biodiversität im Ausland",,
157,4567,23,1,86611,274400000.0,Bilaterale Finanzielle Zusammenarbeit - Darlehen,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung,230186611,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleins achtsechssechseinseins ,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung nulleins achtsechssechseinseins  Bilaterale Finanzielle Zusammenarbeit - Darlehen,Bilaterale Finanzielle Zusammenarbeit - Darlehen,230186611
158,350,4,5,68591,269470000.0,"Zuschuss an die Rundfunkanstalt ""Deutsche Welle""",Bundeskanzler und Bundeskanzleramt,040568591,Bundeskanzler und Bundeskanzleramt nullfünf sechsachtfünfneuneins ,"Bundeskanzler und Bundeskanzleramt nullfünf sechsachtfünfneuneins  Zuschuss an die Rundfunkanstalt ""Deutsche Welle""","Zuschuss an die Rundfunkanstalt ""Deutsche Welle""",045268591
159,768,6,3,68412,269055474.77,Durchführung von Integrationskursen nach der Integrationskursverordnung,Bundesministerium des Innern und für Heimat,060368412,Bundesministerium des Innern und für Heimat nulldrei sechsachtviereinszwei ,Bundesministerium des Innern und für Heimat nulldrei sechsachtviereinszwei  Durchführung von Integrationskursen nach der Integrationskursverordnung,Durchführung von Integrationskursen nach der Integrationskursverordnung,060368412
160,3002,12,9,74131,265196720.9,"Um- und Ausbau, Rastanlagen, Lärmschutzmaßnahmen (Bundesautobahnen)",Bundesministerium für Digitales und Verkehr,120974131,Bundesministerium für Digitales und Verkehr nullneun siebenviereinsdreieins ,"Bundesministerium für Digitales und Verkehr nullneun siebenviereinsdreieins  Um- und Ausbau, Rastanlagen, Lärmschutzmaßnahmen (Bundesautobahnen)","Um- und Ausbau, Lärmschutzmaßnahmen (Bundesstraßen)",120174141
162,2409,11,5,68201,258727239.93,Erstattung von Fahrgeldausfällen,Bundesministerium für Arbeit und Soziales,110568201,Bundesministerium für Arbeit und Soziales nullfünf sechsachtzweinulleins ,Bundesministerium für Arbeit und Soziales nullfünf sechsachtzweinulleins  Erstattung von Fahrgeldausfällen,Erstattung von Fahrgeldausfällen,110568201
163,3594,14,12,51702,257696040.55,Absicherung von Liegenschaften,Bundesministerium der Verteidigung,141251702,Bundesministerium der Verteidigung einszwei fünfeinssiebennullzwei ,Bundesministerium der Verteidigung einszwei fünfeinssiebennullzwei  Absicherung von Liegenschaften,Absicherung von Liegenschaften,140851702
