,index,Epl.,Kap.,Tit.,Ist 2023,Zweckbestimmung,id,id_nlp_help,id_nlp,2012 id,2012 Zweck,Ist 2012,2013 id,2013 Zweck,Ist 2013,2014 id,2014 Zweck,Ist 2014,2015 id,2015 Zweck,Ist 2015,2016 id,2016 Zweck,Ist 2016,2017 id,2017 Zweck,Ist 2017,2018 id,2018 Zweck,Ist 2018,2019 id,2019 Zweck,Ist 2019,2020 id,2020 Zweck,Ist 2020,2021 id,2021 Zweck,Ist 2021,2022 id,2022 Zweck,Ist 2022
256,406,4,52,89422,16691727.27,Investitionen für nationale Kultureinrichtungen in Deutschland,894220452,89422045216692,achtneunvierzweizweinullvierfünfzweieinssechssechsneunzwei  Investitionen für nationale Kultureinrichtungen in Deutschland,894220405,Investitionen für nationale Kultureinrichtungen in Deutschland,7093000.0,894220405,Investitionen für nationale Kultureinrichtungen in Deutschland,7406999.63,894220405,Investitionen für nationale Kultureinrichtungen in Deutschland,6367453.64,894220405,Investitionen für nationale Kultureinrichtungen in Deutschland,3867096.0,894220452,Investitionen für nationale Kultureinrichtungen in Deutschland,3992390.76,894220452,Investitionen für nationale Kultureinrichtungen in Deutschland,3969188.57,894220452,Investitionen für nationale Kultureinrichtungen in Deutschland,3580864.37,894220452,Investitionen für nationale Kultureinrichtungen in Deutschland,3701658.02,894220452,Investitionen für nationale Kultureinrichtungen in Deutschland,33587536.9,894220452,Investitionen für nationale Kultureinrichtungen in Deutschland,13755514.55,894220452,Investitionen für nationale Kultureinrichtungen in Deutschland,11773293.9
257,3677,14,4,89421,16480000.0,Investitionen,894211404,89421140416480,achtneunvierzweieinseinsviernullviereinssechsvierachtnull  Investitionen,892211602,Investitionen,54446468.06,894211420,Investitionen,10250000.0,894211420,Investitionen,13427679.73,894211420,Investitionen,7142320.27,894211404,Investitionen,9930000.0,894211404,Investitionen,8380000.0,894211404,Investitionen,9580000.0,894211404,Investitionen,6855000.0,894211404,Investitionen,9000000.0,894211404,Investitionen,7640000.0,894211404,Investitionen,15090000.0
258,418,4,52,68461,16416000.0,Finanzierung des Internationalen Suchdienstes Bad Arolsen,684610452,68461045216416,sechsachtviersechseinsnullvierfünfzweieinssechsviereinssechs  Finanzierung des Internationalen Suchdienstes Bad Arolsen,684610405,Finanzierung des Internationalen Suchdienstes Bad Arolsen,14463377.86,684610405,Finanzierung des Internationalen Suchdienstes Bad Arolsen,14287000.0,684610405,Finanzierung des Internationalen Suchdienstes Bad Arolsen,13812998.62,684610405,Finanzierung des Internationalen Suchdienstes Bad Arolsen,13735688.37,684610452,Finanzierung des Internationalen Suchdienstes Bad Arolsen,14190000.0,684610452,Finanzierung des Internationalen Suchdienstes Bad Arolsen,13957000.0,684610452,Finanzierung des Internationalen Suchdienstes Bad Arolsen,14150000.0,684610452,Finanzierung des Internationalen Suchdienstes Bad Arolsen,14171322.0,684610452,Finanzierung des Internationalen Suchdienstes Bad Arolsen,15401000.0,684610452,Finanzierung des Internationalen Suchdienstes Bad Arolsen,15821000.0,684610452,Finanzierung des Internationalen Suchdienstes Bad Arolsen,16495542.89
259,3327,12,18,26101,16181494.13,Erstattung von Verwaltungsausgaben durch Dritte,261011218,26101121816181,zweisechseinsnulleinseinszweieinsachteinssechseinsachteins  Erstattung von Verwaltungsausgaben durch Dritte,261011203,Erstattung von Verwaltungsausgaben durch Dritte,17140473.06,261011214,Erstattung von Verwaltungsausgaben durch Dritte,2293.37,261011203,Erstattung von Verwaltungsausgaben durch Dritte,16705367.0,261011203,Erstattung von Verwaltungsausgaben durch Dritte,18741316.76,261011218,Erstattung von Verwaltungsausgaben durch Dritte,15277140.73,261011218,Erstattung von Verwaltungsausgaben durch Dritte,13278869.04,261011218,Erstattung von Verwaltungsausgaben durch Dritte,12483978.96,261011218,Erstattung von Verwaltungsausgaben durch Dritte,13015760.27,261011218,Erstattung von Verwaltungsausgaben durch Dritte,12273064.69,261011218,Erstattung von Verwaltungsausgaben durch Dritte,11633305.62,261011218,Erstattung von Verwaltungsausgaben durch Dritte,13438672.58
260,3359,12,18,51701,15717835.08,"Bewirtschaftung der Grundstücke, Gebäude und Räume",517011218,51701121815718,"fünfeinssiebennulleinseinszweieinsachteinsfünfsiebeneinsacht  Bewirtschaftung der Grundstücke, Gebäude und Räume",517111216,"Bewirtschaftung der Grundstücke, Gebäude und Räume",124766.73,517011216,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1085185.02,517011216,"Bewirtschaftung der Grundstücke, Gebäude und Räume",1285270.8,517011616,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2562039.34,517011219,"Bewirtschaftung der Grundstücke, Gebäude und Räume",2217082.6,517011218,"Bewirtschaftung der Grundstücke, Gebäude und Räume",11719124.09,517011218,"Bewirtschaftung der Grundstücke, Gebäude und Räume",11597189.68,517011613,"Bewirtschaftung der Grundstücke, Gebäude und Räume",4654785.18,517210512,"Bewirtschaftung der Grundstücke, Gebäude und Räume",26130465.04,517110501,"Bewirtschaftung der Grundstücke, Gebäude und Räume",6138908.17,517011613,"Bewirtschaftung der Grundstücke, Gebäude und Räume",5571134.72
261,2633,11,4,63602,15086782.06,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,636021104,63602110415087,sechsdreisechsnullzweieinseinsnullviereinsfünfnullachtsieben  Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,636111113,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,9511751.33,636111113,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,10093842.49,636021104,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,10768977.0,636021104,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,10630606.75,636021104,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,10312862.66,636021104,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,13063109.12,636021104,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,11435419.14,636021104,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,17741337.09,636021104,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,16100101.6,636021104,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,12668281.83,636021104,Verwaltungskostenerstattung des Bundes an die Künstlersozialkasse,12533783.67
262,849,6,3,68503,15067449.43,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",685030603,68503060315067,"sechsachtfünfnulldreinullsechsnulldreieinsfünfnullsechssieben  Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",685030640,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",8200000.0,685030640,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",8700000.0,685030603,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",8715000.0,685030603,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",8715000.0,685030603,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",9315000.0,685030603,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",9315000.0,685030603,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",9315000.0,685030603,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",9315000.0,685030603,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",9405000.0,685030603,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",12153000.0,685030603,"Zuschuss des Bundes an die ""Stiftung für das Sorbische Volk""",15843950.0
263,1499,7,14,63201,14970117.63,Verwaltungskostenerstattung an Länder,632010714,63201071414970,sechsdreizweinulleinsnullsiebeneinsviereinsvierneunsiebennull  Verwaltungskostenerstattung an Länder,632010704,Verwaltungskostenerstattung an Länder,5100000.0,632010704,Verwaltungskostenerstattung an Länder,10355973.0,632010714,Verwaltungskostenerstattung an Länder,11700000.0,632010714,Verwaltungskostenerstattung an Länder,13100000.0,632010714,Verwaltungskostenerstattung an Länder,11700000.0,632010714,Verwaltungskostenerstattung an Länder,17200000.0,632010714,Verwaltungskostenerstattung an Länder,13700000.0,632010714,Verwaltungskostenerstattung an Länder,21000000.0,632010714,Verwaltungskostenerstattung an Länder,19000000.0,632010714,Verwaltungskostenerstattung an Länder,10982079.34,632010714,Verwaltungskostenerstattung an Länder,13518838.07
264,2915,12,1,74521,14695047.38,Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),745211201,74521120114695,siebenvierfünfzweieinseinszweinulleinseinsviersechsneunfünf  Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),745211210,Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),17031026.08,745211210,Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),20180533.32,745211210,Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),23177406.0,745211210,Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),10409586.68,745211201,Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),16980150.84,745211201,Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),29260205.13,745211201,Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),35385622.31,745211201,Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),40721845.67,745211201,Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),21230393.1,745211201,Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),16934027.86,745211201,Maßnahmen nach dem Eisenbahnkreuzungsgesetz (EKrG) (Bundesstraßen),10945710.29
265,1249,6,28,51402,14623626.76,Haltung von Luftfahrzeugen,514020628,51402062814624,fünfeinsviernullzweinullsechszweiachteinsviersechszweivier  Haltung von Luftfahrzeugen,532450628,Haltung von Luftfahrzeugen,10380509.93,532450628,Haltung von Luftfahrzeugen,10529823.82,532450628,Haltung von Luftfahrzeugen,11052338.93,532450628,Haltung von Luftfahrzeugen,11614449.82,532450628,Haltung von Luftfahrzeugen,12683569.05,532450628,Haltung von Luftfahrzeugen,13631900.03,514020628,Haltung von Luftfahrzeugen,12659000.0,514020628,Haltung von Luftfahrzeugen,9611842.4,514020628,Haltung von Luftfahrzeugen,15550213.12,514020628,Haltung von Luftfahrzeugen,13582359.58,514020628,Haltung von Luftfahrzeugen,15168924.4
266,1388,6,35,68601,14584862.5,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,686010635,68601063514585,sechsachtsechsnulleinsnullsechsdreifünfeinsvierfünfachtfünf  Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,686430602,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,7823604.51,686430602,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,7498798.92,686110601,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,7036422.81,686110601,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,5725475.92,686110601,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,8907666.91,686110601,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,9617122.13,686110601,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,12633165.33,686110601,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,13624659.31,686010635,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,10092593.36,686010635,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,11509361.52,686010635,Förderung von Projekten für demokratische Teilhabe und gegen Extremismus,13832906.8
267,4450,17,2,68604,14491000.0,"Zuschuss an das Deutsche Jugendinstitut e. V., München",686041702,68604170214491,"sechsachtsechsnullviereinssiebennullzweieinsviervierneuneins  Zuschuss an das Deutsche Jugendinstitut e. V., München",686141702,"Zuschuss an das Deutsche Jugendinstitut e. V., München",7930000.0,686141702,"Zuschuss an das Deutsche Jugendinstitut e. V., München",8383000.0,686041702,"Zuschuss an das Deutsche Jugendinstitut e. V., München",8627146.68,686041702,"Zuschuss an das Deutsche Jugendinstitut e. V., München",8804996.63,686041702,"Zuschuss an das Deutsche Jugendinstitut e. V., München",8960211.5,686041702,"Zuschuss an das Deutsche Jugendinstitut e. V., München",11140574.3,686041702,"Zuschuss an das Deutsche Jugendinstitut e. V., München",11744000.0,686041702,"Zuschuss an das Deutsche Jugendinstitut e. V., München",13684662.09,686041702,"Zuschuss an das Deutsche Jugendinstitut e. V., München",12580000.0,686041702,"Zuschuss an das Deutsche Jugendinstitut e. V., München",13301000.0,686041702,"Zuschuss an das Deutsche Jugendinstitut e. V., München",15376000.0
268,2635,11,4,68101,14400006.72,Fremdrenten in der Unfallversicherung,681011104,68101110414400,sechsachteinsnulleinseinseinsnullviereinsvierviernullnull  Fremdrenten in der Unfallversicherung,681011113,Fremdrenten in der Unfallversicherung,20472680.75,681011113,Fremdrenten in der Unfallversicherung,19302080.66,681011104,Fremdrenten in der Unfallversicherung,19242548.69,681011104,Fremdrenten in der Unfallversicherung,18939343.6,681011104,Fremdrenten in der Unfallversicherung,18999999.18,681011104,Fremdrenten in der Unfallversicherung,18624555.86,681011104,Fremdrenten in der Unfallversicherung,17969955.3,681011104,Fremdrenten in der Unfallversicherung,16988716.12,681011104,Fremdrenten in der Unfallversicherung,18149131.17,681011104,Fremdrenten in der Unfallversicherung,14959942.45,681011104,Fremdrenten in der Unfallversicherung,14626254.0
269,4219,16,4,54401,14240188.5,"Forschung, Untersuchungen und Ähnliches",544011604,54401160414240,"fünfvierviernulleinseinssechsnullviereinsvierzweiviernull  Forschung, Untersuchungen und Ähnliches",544011104,"Forschung, Untersuchungen und Ähnliches",3641013.54,544010407,"Forschung, Untersuchungen und Ähnliches",3790.0,544010408,"Forschung, Untersuchungen und Ähnliches",41906.41,544010407,"Forschung, Untersuchungen und Ähnliches",2270.0,544010701,"Forschung, Untersuchungen und Ähnliches",693721.26,544010701,"Forschung, Untersuchungen und Ähnliches",764150.15,544111204,"Forschung, Untersuchungen und Ähnliches",1446921.29,544011504,"Forschung, Untersuchungen und Ähnliches",15464320.91,544011716,"Forschung, Untersuchungen und Ähnliches",746268.62,544810604,"Forschung, Untersuchungen und Ähnliches",7454796.67,544111204,"Forschung, Untersuchungen und Ähnliches",964269.54
270,952,6,14,51802,14103613.7,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020614,51802061414104,fünfeinsachtnullzweinullsechseinsviereinsviereinsnullvier  Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,518020406,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,11758769.76,518020406,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,11736909.55,518020614,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,9678492.58,518020403,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,9185780.04,518020634,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,5182638.95,518020614,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,9810029.05,518020454,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,108864.12,518020454,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,108864.12,518020619,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,1776573.51,518020614,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,10863613.98,518020614,Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement,10539707.9
271,879,6,10,68707,14065080.23,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",687070610,68707061014065,"sechsachtsiebennullsiebennullsechseinsnulleinsviernullsechsfünf  Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",687890602,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",2850610.37,687890602,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",2149466.78,687070610,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",2749489.7,687070610,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",2860512.82,687070610,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",2586920.65,687070610,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",3055806.66,687070610,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",6471950.57,687070610,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",6401010.73,687070610,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",37696780.83,687070610,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",5891694.55,687070610,"Unterstützung der Grenzschutzbehörden der Mittel- und Osteuropäischen Staaten, sowie der polizeilichen Ausbildungs- und Ausstattungshilfe",18480628.37
